,Dates,Sentiment,Signal
225,2023-04-13,0.47,0.0
226,2023-04-14,0.79,0.0
227,2023-04-18,0.68,0.0
228,2023-04-19,0.94,-0.5
229,2023-04-20,0.24,-0.9
230,2023-04-21,1.0,0.0
231,2023-04-23,0.92,0.0
232,2023-04-24,-0.04,0.0
233,2023-04-26,0.8,0.0
234,2023-04-27,0.32,0.0
235,2023-04-28,0.79,0.0
236,2023-05-02,0.29,-0.4
237,2023-05-03,0.99,0.0
238,2023-05-04,0.96,0.0
239,2023-05-08,-0.68,0.0
240,2023-05-09,1.0,0.0
241,2023-05-10,0.98,0.0
242,2023-05-11,-0.97,0.0
243,2023-05-16,0.98,0.0
244,2023-05-17,0.96,0.0
245,2023-05-18,0.49,0.0
246,2023-05-22,0.98,0.0
247,2023-05-23,0.93,0.0
248,2023-05-24,0.51,0.0
249,2023-05-25,0.98,0.0
250,2023-05-26,0.99,0.0
251,2023-05-29,0.94,0.0
252,2023-05-30,0.98,0.0
253,2023-05-31,0.91,0.0
254,2023-06-01,0.98,0.0
255,2023-06-02,0.97,0.0
256,2023-06-05,0.91,0.0
257,2023-06-06,0.99,0.0
258,2023-06-07,0.45,0.0
259,2023-06-10,0.95,0.0
260,2023-06-11,0.61,0.0
261,2023-06-13,0.75,0.0
262,2023-06-14,0.92,0.0
263,2023-06-15,0.91,0.0
264,2023-06-16,0.92,0.0
265,2023-06-18,0.96,0.0
266,2023-06-19,1.0,0.0
267,2023-06-21,0.7,0.0
268,2023-06-22,0.97,0.0
269,2023-06-23,0.68,0.0
270,2023-06-26,0.75,0.0
271,2023-06-27,0.96,0.0
272,2023-06-28,0.58,0.0
273,2023-06-29,0.95,0.0
