,Dates,Sentiment,Signal
115,2022-10-04,-0.97,0.0
116,2022-10-05,0.81,0.0
117,2022-10-06,-0.57,0.0
118,2022-10-07,0.09,0.0
119,2022-10-10,0.41,0.0
120,2022-10-15,0.98,0.0
121,2022-10-17,0.96,0.5
122,2022-10-18,0.98,0.0
123,2022-10-25,0.96,0.0
124,2022-10-26,0.98,0.0
125,2022-10-27,-0.73,0.0
126,2022-11-02,0.98,0.0
127,2022-11-03,0.95,0.0
128,2022-11-06,0.05,0.0
129,2022-11-08,0.98,0.0
130,2022-11-10,0.85,0.0
131,2022-11-11,0.98,0.5
132,2022-11-14,0.98,0.0
133,2022-11-15,0.99,0.0
134,2022-11-16,0.95,0.0
135,2022-11-29,0.41,-0.9
136,2022-11-30,0.98,0.0
137,2022-12-01,0.98,0.0
138,2022-12-02,0.94,0.0
139,2022-12-06,0.99,0.0
140,2022-12-07,0.98,0.0
141,2022-12-09,0.97,0.0
142,2022-12-16,-0.95,0.0
143,2022-12-21,0.96,0.0
144,2022-12-29,0.98,0.0
145,2022-12-30,-0.91,0.0
146,2023-01-03,0.86,0.0
147,2023-01-09,0.99,0.5
148,2023-01-10,0.78,0.0
149,2023-01-12,0.86,0.0
150,2023-01-17,0.89,0.0
151,2023-01-19,0.96,0.0
152,2023-01-22,0.96,0.0
153,2023-01-24,0.86,0.0
154,2023-01-26,0.96,0.0
155,2023-01-27,0.51,0.0
156,2023-01-31,0.99,0.0
157,2023-02-01,0.05,0.0
158,2023-02-03,0.98,0.0
159,2023-02-12,0.18,0.0
160,2023-02-13,0.98,0.0
161,2023-02-14,1.0,0.0
162,2023-02-18,0.98,0.0
163,2023-02-19,0.99,0.0
164,2023-02-20,-0.46,0.0
165,2023-02-21,0.95,-0.9
166,2023-02-22,0.83,0.0
167,2023-02-23,0.78,0.0
168,2023-02-24,0.96,0.0
169,2023-02-28,0.75,0.0
170,2023-03-02,0.98,0.0
171,2023-03-03,0.99,0.0
172,2023-03-04,0.99,0.0
173,2023-03-06,0.94,0.0
174,2023-03-07,-0.23,0.0
175,2023-03-08,0.97,0.0
176,2023-03-09,0.99,0.0
177,2023-03-13,0.95,0.0
178,2023-03-14,0.95,0.0
179,2023-03-15,0.95,0.0
180,2023-03-17,0.94,0.0
181,2023-03-20,0.92,0.0
182,2023-03-21,0.99,0.0
183,2023-03-22,0.99,0.0
184,2023-03-23,0.97,0.0
185,2023-03-24,0.52,0.0
186,2023-03-25,1.0,0.0
187,2023-03-28,0.99,0.0
188,2023-03-30,0.99,0.0
189,2023-04-05,0.0,0.0
190,2023-04-07,0.98,0.0
191,2023-04-12,-0.15,0.0
192,2023-04-13,0.97,0.0
193,2023-04-14,0.96,0.0
194,2023-04-17,0.99,0.0
195,2023-04-18,0.87,0.0
196,2023-04-20,0.99,-0.9
197,2023-04-23,0.94,0.0
198,2023-04-25,0.99,0.0
199,2023-04-27,0.97,0.0
200,2023-04-28,0.82,0.0
201,2023-04-29,0.98,0.0
202,2023-05-01,0.7,-0.5
203,2023-05-02,0.99,-0.4
204,2023-05-03,0.84,0.0
205,2023-05-08,0.94,0.0
206,2023-05-09,0.99,0.0
207,2023-05-10,0.91,0.0
208,2023-05-16,0.99,0.0
209,2023-05-17,0.98,0.0
210,2023-05-18,0.99,0.0
211,2023-05-19,0.99,0.0
212,2023-05-21,1.0,0.0
213,2023-05-22,0.98,0.0
214,2023-05-23,0.93,0.0
215,2023-05-24,0.07,0.0
216,2023-05-25,0.92,0.0
217,2023-05-26,0.97,0.0
218,2023-05-27,0.99,0.0
219,2023-05-29,0.97,0.0
220,2023-05-30,0.92,0.0
221,2023-05-31,0.92,0.0
222,2023-06-01,0.94,0.0
223,2023-06-02,0.93,0.0
224,2023-06-04,1.0,0.0
225,2023-06-05,0.6,0.0
226,2023-06-07,-0.73,0.0
227,2023-06-08,0.97,0.0
228,2023-06-09,0.41,0.0
229,2023-06-11,0.99,0.0
230,2023-06-12,0.76,0.0
231,2023-06-13,0.96,0.0
232,2023-06-14,0.99,0.0
233,2023-06-15,0.99,0.0
234,2023-06-16,0.99,0.0
235,2023-06-18,0.96,0.0
236,2023-06-19,1.0,0.0
237,2023-06-20,0.25,0.0
238,2023-06-21,0.99,0.0
239,2023-06-22,0.99,0.0
240,2023-06-23,0.1,0.0
241,2023-06-26,1.0,0.0
242,2023-06-27,0.96,0.0
243,2023-06-28,0.72,0.0
244,2023-06-29,0.97,0.0
245,2023-06-30,0.74,0.0
