,Dates,Sentiment,Article
10,2023-07-26,0.9814,"2023-07-26Morning Bid: Markets brace for Fed decision, earnings flood|A look at the day ahead in European and global markets from Brigid Riley All eyes are on the Federal Reserve today as the first in a string of central banks to announce interest rate decisions this week. With most market participants expecting a 25 basis-point hike from the Federal Open Market Committee (FOMC) later on Wednesday, the focus will be on the subsequent news conference. Investors will be listening carefully to Chair Jerome Powell for indications of whether or not another interest rate hike is in the pipeline. The Fed's communication could set the tone for markets ahead of policy decisions from the European Central Bank (ECB) on Thursday and the Bank of Japan (BOJ) on Friday. The ECB appears poised to make another small hike while the BOJ is widely expected to leave its ultra-easy policy settings on hold. Euro zone June M3 annual growth and lending data on Wednesday are unlikely to affect markets ahead of the ECB's decision. Meta Platforms (META.O) stands out among company earnings reports due on Wednesday in the United States, which also include AT&T (T.N), Thermo Fisher Scientific (TMO.N), U.S. railroad operator Union Pacific Corp (UNP.N), eBay (EBAY.O), Boeing (BA.N) and Coca-Cola (KO.N). Both Microsoft and Alphabet announced strong earnings results after the U.S. close on Tuesday. In Europe, France-based retail distributor Carrefour and global foods and beverage company Danone (DANO.PA) report, as do GSK (GSK.L) and Stellantis (STLAM.MI). In Asia, markets are awaiting details on fresh economic stimulus measures from China following the Politburo's pledge on Monday to step up policy support for the faltering economy. Chinese stock markets were mostly lower on Wednesday following a steep rally the day before. Hong Kong's Hang Seng Index (.HSI) fell 0.8%, trailed by its property and tech subindexes. China's blue-chip CSI300 (.CSI300) index was down 0.3% while the CSI 300 Real Estate index gained 0.2%. Australian CPI data released on Wednesday showed inflation slowed more than expected in the June quarter, giving the Aussie a knock but allowing the Reserve Bank of Australia some breathing room before its next policy meeting on Aug. 1. Key developments that could influence markets on Wednesday: - France June unemployment - Euro Zone June M3 annual growth - U.S. June new home sales - U.S. Fed announces interest rate decision Our Standards: The Thomson Reuters Trust Principles.|0.9814"
11,2023-07-26,0.9879,"2023-07-26Morning Bid: Tech splits, banks merge and Fed decides|A look at the day ahead in U.S. and global markets from Mike Dolan Alphabet outshone Microsoft as the latest two of the tech giants reported earnings overnight, with another regional bank merger exciting financial stocks as the Fed decides on interest rates. The blizzard of market-moving news has done little to rein in the relentless climb of Wall St stocks so far this week, with the S&P500 (.SPX) hitting new highs for the year and the Dow Jones bluechips index (.DJI) clocking a 12th straight daily gain on Tuesday for the first time in six years. Unlucky for some perhaps, but a 13th today would make it the longest winning streak for the Dow since 1987. But this year's supercharged tech sector (.NDX), (.NYFANG) has been more hesitant in returning to the year's highs as its leading lights dish out earnings updates, with a high bar to impress given the scale of AI-infused share price already in 2023. Tesla and Netflix stumbled last week despite headline profit beats and Microsoft's (MSFT.O) ostensible forecast-beating earnings were the latest to underwhelm overnight, as disappointing projections for its cloud business sent its stock down 4% out of hours. Snap plunged 20% before the bell as its guidance fell short too. It not impossible to wow the gallery though. Google-parent Alphabet (GOOGL.O) climbed 7% after hours as its results beat was accompanied by a surprising rebound in advertising and warmer words on its cloud operations. Meta Platforms (META.O) is up next after Wednesday's closing bell and its share rose 2%. Amazon (AMZN.O) lost 2% on reports the Federal Trade Commission is finalizing an antitrust lawsuit against the firm. The net impact on overall index futures has been marginal so far on Wednesday - a tick down in Nasdaq and Dow futures and a modest nudge up in S&P500. The wider market is held in check awaiting the Federal Reserve's latest quarter-point interest rate rise to 22-year highs of 5.25-5.50%, possibly its last in the cycle if futures are correct. U.S. two-year Treasury yields retreated into the decision and the dollar (.DXY) dialed back too. In the background, the regional bank sector was enlivened by more merger activity. Shares in PacWest (PACW.O) rose nearly 38% in premarket trading after news that smaller rival Banc of California (BANC.N), which rose 14%, had agreed to buy the lender for $1.1 billion. Wells Fargo (WFC.N), meantime, climbed 2.8% after the bank's board authorized a new $30 billion share buyback program. The Fed decision comes in the wake of another set of forecast-beating U.S. consumer confidence readings for July. Economists assume the central bank will retain a hawkish tone but keep its options on another hike open as it will have almost two months of data to assess before meeting again on September 20. Elsewhere, the European earnings season was in full swing too, with banks dominating the diary and the European Central Bank meeting tomorrow. Deutsche Bank < DBKGn.DE> stock fell 1% after the lender reported a 27% fall in quarterly profit as an investment banking slump offset higher interest income. With the Bank of Japan also meeting this week, the yen fell back after a top government official quoted BOJ Governor Kazuo Ueda as saying he will maintain accommodative monetary conditions. This week's China's stock rebound (.CSI300) also cooled amid a lack of detail around the Politburo's economic stimulus plans and as property worries continued to rankle. Trading of Chinese property developer Country Garden's (2007.HK) bonds was halted after a more than 20% drop in price on Wednesday. Events to watch for on Wednesday: * U.S. Federal Reserve policy decision, followed by press conference from Chair Jerome Powell * U.S. corporate earnings: Meta Platforms, eBay, Boeing, General Dynamics, AT&T, Seagate, Union Pacific, CME, Hilton Worldwide, Coca-Cola, Molina, Ameriprise, Lam Research, ADP, Allegion, Fiserv, American Water Works, United Rentals, Otis, Everest, Align, Globe Life, Rollins, Edwards Lifesciences etc * U.S. June new home sales * U.S. Treasury auctions 2-year floating rate notes Our Standards: The Thomson Reuters Trust Principles.|0.9879"
12,2023-07-26,0.8555,"2023-07-26US senators express bipartisan alarm about AI, focusing on biological attack|WASHINGTON, July 25 (Reuters) - Both Democratic and Republican senators expressed alarm on Tuesday about the potential for a malevolent use of artificial intelligence, focusing on the possibility of AI being used to create a biological attack. In a hearing before a subcommittee of the Senate Judiciary Committee, Dario Amodei, chief executive of the AI company Anthropic, said that AI could help otherwise unskilled malevolent actors develop biological weapons. ""Certain steps in bioweapons production involve knowledge that can't be found on Google or in textbooks and requires a high level of expertise,"" said Amodei, whose company worked with biosecurity experts on a study of biological risks arising from AI. ""We found that today's AI tools can fill in some of these steps."" Amodei said that AI was not yet capable of helping to build a biological weapon, calling it a ""medium-term"" risk. ""By enabling many more actors to carry out large-scale biological attacks, we believe this represents a grave threat to U.S. national security,"" he said. [1/2]ChatGPT logo and AI Artificial Intelligence words are seen in this illustration taken, May 4, 2023. REUTERS/Dado Ruvic/Illustration/File Photo Subcommittee chair Richard Blumenthal, a Democrat, expressed alarm. ""The experts building these systems are warning of human extinction,"" he said in opening remarks. ""The goal for this hearing is to lay the ground for legislation. To go from general principles, to specific recommendations. To use this hearing to write laws."" Senator Josh Hawley, a Republican, called for safeguards ""that will ensure this new technology is actually good for the American people."" The hearing takes place days after AI companies including OpenAI, Alphabet (GOOGL.O) and Meta Platforms (META.O) made voluntary commitments to the White House last week to implement measures such as watermarking AI-generated content to help make the technology safer. Since generative AI, which uses data to create new content like ChatGPT's human-sounding prose, made headlines early this year, lawmakers around the world began considering how to mitigate the dangers of the emerging technology to national security and the economy. Our Standards: The Thomson Reuters Trust Principles.|0.8555"
13,2023-07-26,0.9979,"2023-07-26AI mania drives Wall Street to higher close ahead of earnings|July 25 (Reuters) - The tech-heavy Nasdaq closed higher on Tuesday, leading gains on Wall Street amid investor excitement about artificial intelligence before earnings reports from megacap technology companies Alphabet (GOOGL.O) and Microsoft (MSFT.O) after the bell. Both Microsoft and Alphabet have launched an array of AI products since OpenAI, backed by Microsoft, released ChatGPT in late 2022. Investors expect the new products will help tech giants offset a slowdown in their cloud businesses. Shares in the owner of Google and the maker of Windows climbed 0.6% and 1.7%, respectively. ""When you have this much enthusiasm for a specific investing theme, you don't need much of a reason for markets to move. It's inertia,"" said Steve Sosnick, chief strategist at Interactive Brokers. With the U.S. central bank on track for another 25-basis point interest rate hike on Wednesday, policymakers face a choice over how much weight to put on recent economic data. ""The Federal Reserve meeting tomorrow is reminding the market that it will be the second to last, if not the last, interest rate increase, and that has been a major concern for markets, particularly for tech stocks,"" said Rishi Sadarangani, chief investment officer at hedge fund R/Evolution Gate. A survey showed consumer confidence increased to a two-year high in July, amid continued optimism about the labor market despite worries about a recession. The tech-heavy Nasdaq Composite index (.IXIC) has rallied this year, helped by outsized gains in rate-sensitive megacap growth companies and hopes for an end to the U.S. Federal Reserve's tightening cycle. Companies outside tech are also performing well as lower valuations attract investors. The blue-chip Dow (.DJI) inched up for 13th day in a row, even as a 0.87% slide in Boeing (BA.N) capped gains. RTX (RTX.N) tumbled 10.2% after saying many of its Pratt & Whitney GTF engines that power Airbus A320neo jets will need ""accelerated removals and inspections"". The S&P composite 1500 passenger airlines sub index (.SPCOMAIR) dropped 3.45%, bogged down by a 9.7% fall in Alaska Air (ALK.N) after the airline's annual revenue growth outlook missed expectations. The Dow Jones Industrial Average (.DJI) rose 26.83 points, or 0.08%, to 35,438.07, the S&P 500 (.SPX) gained 12.82 points, or 0.28%, to 4,567.46 and the Nasdaq Composite (.IXIC) added 85.69 points, or 0.61%, to 14,144.56. Volume on U.S. exchanges was 9.75 billion shares, compared with the 10.32 billion average for the full session over the last 20 trading days. Most of the 11 major S&P 500 sectors were subdued. But materials stocks gained 1.76%, tracking rising metal prices as investors cheered pledges of support from a politburo meeting in China. General Electric (GE.N) jumped 6.27% after raising its annual adjusted profit forecast, while General Motors (GM.N) slumped 3.51% after it posted a decline in adjusted pre-tax profit and margins in its key North American market from the previous quarter. 3M Co (MMM.N) rose 5.33% as the industrial conglomerate raised its annual adjusted profit forecast. The S&P 500 earnings are now expected to decline 7.7% for the second quarter, as per Refinitiv data. Advancing issues outnumbered declining ones on the NYSE by a 1.19-to-1 ratio; on Nasdaq, a 1.21-to-1 ratio favored decliners. The S&P 500 posted 37 new 52-week highs and no new lows; the Nasdaq Composite recorded 74 new highs and 101 new lows. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9979"
14,2023-07-25,0.9967,"2023-07-25Alphabet profit beats expectations, CFO Porat to assume new role|SAN FRANCISCO, July 25 (Reuters) - Alphabet's (GOOGL.O) second-quarter profit exceeded Wall Street expectations on Tuesday and the Google parent announced that its long-time CFO, Ruth Porat, would assume a new role while the company sought a new finance chief. Alphabet's results were helped by steady demand for its cloud services and a rebound in advertising. The shares jumped 8% in after-hours trading. Shares of rival Microsoft (MSFT.O) were down slightly after it also reported results on Tuesday, while shares of Meta Platforms (META.O), a company also highly dependent on ad sales, rose as much as 2%. ""Not only did Google deliver fantastic earnings per share, exceeding expectations at a time when investors were questioning its ability to keep up with other tech giants amid the AI frenzy, it also did so by a considerable margin,"" said Thomas Monteiro, senior analyst at Investing.com. ""This strongly indicates that a new growth phase for the giant is likely under way."" He added, ""Google has finally consolidated itself as a leading force in the highly-disputed cloud sector and now has room to focus its expansion in the AI field."" Porat, hired in 2015, is one of Silicon Valley's most prominent female executives and oversaw tremendous growth at Alphabet. She will become chief investment officer and president starting Sept. 1 and lead 2024 planning while her successor is sought. Porat was hired from Morgan Stanley (MS.N), where she was finance chief. In her new role, she will oversee the company’s so-called Other Bets portfolio, the unit for more risky hardware and services ventures, as well as help manage the company’s global investments. Advertisers, who make up a big share of Alphabet's revenue, have pulled back on spending precious dollars on untested platforms, helping the Google parent as well as Facebook owner Meta Platforms. But Alphabet's second-quarter results are sure to please investors concerned over a broader advertiser pullback following the meteoric growth of Web services during the pandemic, as consumers returned to physical retail. Silicon Valley has been buzzing over generative artificial intelligence software that can give long-winded responses to user queries and is predicted to be the next leap forward for Big Tech. Alphabet rolled out AI products at its annual I/O developer conference in May and it revamped its search engine to include generative AI. The new AI technology comes at a cost: the largest component of Alphabet's second-quarter capital spending was for servers and a ""meaningful investment"" in AI computing, Porat said in a conference call. Advertising is coming to the company's revamped search, Chief Executive Sundar Pichai told analysts on the call. Alphabet is testing what formats are effective and where to place ads inside of its AI-powered search. Presently, 80% of advertisers use at least one AI-driven search product, Chief Business Officer Philipp Schindler said on the call. The company plans to integrate generative AI into other products such as Gmail, Google Photos and its Android mobile operating system. Generative AI tech can create text, images and video that resemble what people produce. Still, the results released on Tuesday show that ad sales are still king. Investors punished social media company Snap (SNAP.N) on Tuesday for its disappointing ad sales in the quarter. Revenue at Google Cloud, which is among the biggest cloud service providers, rose 28% to $8.1 billion, besting expectations of $7.75 billion, and maintaining roughly the same rate of growth as the first quarter. Microsoft's Azure revenue rose 26%, ahead of the growth estimate from Visible Alpha. Analysts and industry experts have said they expect cloud business growth to pick up toward the end of the year, with quarter-ended June being the trough as macro uncertainty begins to clear. Investors expect AI to become a major growth driver for cloud businesses within a year, with Microsoft's Azure leading the pack followed by Amazon.com's (AMZN.O) AWS and Google Cloud. Ad sales for Google's YouTube video service unit rose 4.4% to $7.67 billion. Alphabet reported net profit of $1.44 per share for the April-June period, compared with estimates of $1.34 per share. Revenue for the quarter stood at $74.6 billion, compared with estimates of $72.82 billion, according to Refinitiv data. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Greg Bensinger joined Reuters as a technology correspondent in 2022 focusing on the world's largest technology companies. He was previously a member of The New York Times editorial board and a technology beat reporter for The Washington Post and The Wall Street Journal. He also worked for Bloomberg News writing about the auto and telecommunications industries. He studied English literature at The University of Virginia and graduate journalism at Columbia University. Greg lives in San Francisco with his wife and two children.  Thomson Reuters Akash reports on technology companies in the United States, electric vehicle companies, and the space industry. His reporting usually appears in the Autos & Transportation and Technology sections. He has a postgraduate degree in Conflict, Development, and Security from the University of Leeds. Akash's interests include music, football (soccer), and Formula 1.|0.9967"
15,2023-07-25,0.9933,"2023-07-25Morning Bid: China hopes, U.S. big tech fire up markets|July 26 (Reuters) - A look at the day ahead in Asian markets from Jamie McGeever, financial markets columnist. Asian stock markets will open strongly on Wednesday if the previous day's China- and U.S.-fueled momentum doesn't wilt, as investors brace for a triple whammy of major central bank policy decisions over the coming 72 hours. On the regional data front, Australian consumer inflation grabs the spotlight. Economists expect inflation to have slowed in June and over the second quarter, which could lean investors toward thinking interest rates have peaked at 4.10%. It's not often China is the source of much optimism for investors these days, but that it exactly where markets find themselves after the country's top leaders on Monday pledged to ramp up support for the struggling economy. China's blue chip equity index rose nearly 3% for its best day this year, and Chinese property stocks surged 8% for their biggest rise this year too. Hong Kong's main property stocks index jumped 14%, the biggest rise since March last year. Beijing's top policy-making Politburo said it will implement macro adjustments ""in a precise and forceful manner"" to support an economy undergoing a ""tortuous"" post-COVID recovery. Fine words and sentiment, but as analysts at Investec note, no details on actual policies were forthcoming. This is what will determine China's recovery, so until more clarity emerges, investors' optimism may fade as quickly as it appeared. The mainland property index is still down 13% this year and the Hong Kong-based index is down 25%. Maybe they are cheap enough to draw in buyers, but the problems run deep. That said, MSCI's Asia ex-Japan equity index on Tuesday ended a six-day losing streak and rallied 2%. The MSCI World index rose for the 10th session of the last 12, reaching its highest level since April last year, and the S&P 500 also climbed to a new 15-month high. Surprisingly strong U.S. consumer confidence, growing faith in an economic 'soft landing', and the Artificial Intelligence buzz around juicy earnings reports from Big Tech firms all contributed to the latest Wall Street rally. Strong results from Microsoft and Alphabet after the bell will only strengthen the upbeat tone in Asia on Wednesday too. All this comes ahead of the first of three major central bank policy decisions this week - the Federal Reserve is expected to raise rates 25 basis points on Wednesday, followed by a similar move from the European Central Bank on Thursday and the Bank of Japan holding the line on Friday. Here are key developments that could provide more direction to markets on Wednesday: - Australia inflation (June) - Singapore industrial production (June) - U.S. interest rate decision Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Jamie McGeever has been a financial journalist since 1998, reporting from Brazil, Spain, New York, London, and now back in the U.S. again. Focus on economics, central banks, policymakers, and global markets - especially FX and fixed income. Follow me on Twitter: @ReutersJamie|0.9933"
16,2023-07-25,0.993,"2023-07-25Global equities, US yields gain ahead of Fed, corporate results|NEW YORK, July 25 (Reuters) - Global equity markets and U.S. Treasury yields rose on Tuesday ahead of the Federal Reserve's expected interest rate hike and as markets awaited a stream of quarterly results from corporate heavyweights. Fed officials are gathering for their July monetary policy meeting, starting on Tuesday, where the central bank's rate-tightening cycle will be top of the agenda. Most market participants expect the Fed to deliver a 25 basis-point rate hike when the meeting concludes on Wednesday. U.S. Treasury yields advanced, with benchmark 10-year notes rising to 3.890% while rate-sensitive two-year notes were up at 4.8806%. Google owner Alphabet (GOOGL.O) and Microsoft (MSFT.O) are among U.S. technology giants whose quarterly earnings on Tuesday give investors a glimpse of the health of the U.S. economy. The performance of these megacap tech companies underlies the nearly 19% year-to-date rally in the benchmark S&P 500 (.SPX). After the bell on Tuesday, Alphabet said second-quarter profit exceeded Wall Street expectations. Microsoft on Tuesday surpassed Wall Street estimates for fourth-quarter revenue and profit as its cloud business benefited from product upgrades featuring new artificial intelligence (AI) technology. ""There's a bit of catch-your-breath mentality before what could really be a big market moving event with the big Fed meeting tomorrow,"" said Ryan Detrick, chief market strategist at Carson Group. ""At the same time, the Fed is important but corporate earnings matter. Overall, it's been fairly positive and people expect earnings to come in better than expected,"" Detrick said. The MSCI All-World index (.MIWD00000PUS), which tracks equities in more than 50 countries, rose 0.47%. Europe's STOXX 600 (.STOXX) gained 0.48%, led in part by shares in mining companies, which rallied after China's leaders pledged to bolster their sputtering economy. On Wall Street, the three main indexes closed higher, led by gains in shares of technology, materials, and communication services companies. The Dow Jones Industrial Average (.DJI) rose 0.08% to 35,438.07, the S&P 500 (.SPX) gained 0.28% to 4,567.46 and the Nasdaq Composite (.IXIC) added 0.61% to 14,144.56. ""A 25 basis-point hike is pretty much baked in but clearly what matters more is whether (in Fed Chair Jerome Powell's press conference) it's going to be a dovish or hawkish hike,"" Detrick added. Oil prices rose to three-month highs as signs of tighter supplies and pledges by Chinese authorities lifted sentiment. Brent futures settled up 1% at $83.64 a barrel after hitting $83.87 earlier, the highest level since April 19. U.S. West Texas Intermediate (WTI) crude rose 1% to settle at $79.63. The U.S. dollar weakened, losing earlier session gains, ahead of the Fed meeting as well as rate decisions from other key central banks, including the European Central Bank and the Bank of Japan. The dollar index fell 0.128%, with the euro down 0.1% to $1.1051. Gold prices strengthened as the dollar fell. Spot gold added 0.5% to $1,964.34 an ounce, while U.S. gold futures gained 0.07% to $1,961.70 an ounce. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Chibuike reports on mostly large U.S.-based private equity firms, including Blackstone, KKR, Carlyle, and Apollo. He previously worked at Bloomberg News, and holds master's degrees in journalism from New York University and Edinburgh Napier University. 
Contact: 332-999-6154|0.993"
17,2023-07-25,0.9233,"2023-07-25US dollar flat as market awaits clarity from central banks|NEW YORK, July 25 (Reuters) - The dollar was flat against a basket of its major peers on Tuesday, as investors hope a trio of central bank meetings this week will provide guidance on the outlook for monetary policy. Signs of an extremely resilient U.S. economy helped the currency recover from a recent 15-month low, as well as persistent weakness in Europe. U.S. consumer confidence increased to a two-year high in July amid a persistently tight labor market and receding inflation, bolstering the economy's prospects in the near term. Still, the economy is not out of the woods, with the survey from the Conference Board on Tuesday offering mixed signals. Consumers remain fearful of a recession over the next year following hefty interest-rate hikes from the U.S. Federal Reserve. ""There was a lot of anticipation that we were going to get consolidation leading up to the Fed, and for the most part, risk appetite has been hanging in there. What we're probably going to see is the forex market is really going to have to have a wait and see approach,"" said Edward Moya, senior market analyst at Oanda in New York. ""We might have an initial move post Fed, but we then have to really pay close attention to not just ECB but also the BOJ. So, I think FX volatility should still remain elevated, and that's why we're not seeing a lot of positioning on the day like today."" The dollar index fell 0.108% to 101.280, after hitting a two-week peak earlier of 101.65. The euro fell for a fifth successive session, and was down 0.13% to $1.1048 as evidence of a slowdown in Europe builds after a recent survey showed demand for loans in the euro zone hitting a record low in the second quarter, and separate data showed deterioration of business confidence in Germany this month. This follows disappointing Purchasing Manager Indexes on Monday that came in below expectations for the euro zone as a whole. Markets have plenty more to watch as the Fed concludes a rate-setting meeting on Wednesday, followed by the European Central Bank (ECB) a day later and the Bank of Japan on Friday, as well as earnings from heavyweight companies. Both Google-owner Alphabet (GOOGL.O) and Microsoft (MSFT.O) are due on Tuesday. ""In the last week or so, there have been wobbles on market views about both the outcomes for the Fed and the ECB in September and investors will be looking for some clarity from policymakers this week – though it cannot be assumed that this will be provided,"" said Jane Foley, head of FX strategy at Rabobank London. The Japanese yen strengthened 0.38% versus the greenback at 140.92 per dollar, while sterling was last trading at $1.2896, up 0.50% . In cryptocurrencies, bitcoin last rose 0.42% to $29,261.22. Ethereum , last rose 0.5% to $1,859.50. Currency bid prices at 3:16PM (1916 GMT) Our Standards: The Thomson Reuters Trust Principles.|0.9233"
18,2023-07-25,0.9819,"2023-07-25Meme stocks surge as tech rally gets too pricey for retail investors|July 24 (Reuters) - Meme stocks have surged in the last few weeks as retail investors shun pricier stocks for cheaper speculative names, but some experts worry that this could choke the current rally in broader markets. At a time when the wider rally has made some stocks, especially in the tech space, too expensive, the return of meme stocks is offering retail investors a more affordable option to participate in 2023's market rebound and pocket big returns. Roundhill's Meme index (.MEME) hit a one-year high last week and was last up 60% for 2023 so far, dwarfing gains of more than 18% recorded by the benchmark S&P 500 (.SPX). The NYSE FANG+ index (.NYFANG), housing megacap technology and growth stocks like Microsoft (MSFT.O) and Alphabet (GOOGL.O), has climbed 77% so far this year. ""Some of the retail animal spirits are coming back, but it's a little bit more complex than the first time around,"" said Thomas Hayes, managing member at Great Hill Capital. ""There's widespread panic-buying and catch-up trade from those who risk going into the year-end flat while the S&P is up 18%."" Retail investors poured in $1.27 billion per day on average into U.S. equities in July, closing in on the all-time record of $1.5 billion a day in March, Vanda Research said. ""What we have seen historically is that when short squeezes are happening in some of these zombie-like companies that are burning cash or in really beaten down names, that's usually more indicative of a sign of the end of the bull market as opposed to beginning,"" said Dennis Dick, market structure analyst at Triple D Trading. The meme index consists of 25 equal-weighted U.S.-listed stocks with a combination of elevated social media activity and high short interest. It is rebalanced every two weeks. Recent examples of rallies include a 33% jump in shares of cinema operator AMC Entertainment (AMC.N) on Monday and a 40% rise in shares of troubled used-car retailer Carvana (CVNA.N) last Wednesday. Net retail investor flows into Carvana hit their highest in over a year last week, before sliding a little on profit-taking, according to data by Vanda Research, while flows into AMC touched 11-month highs on Monday. Shares of Carvana, which is also the top holding of Roundhill's meme index with a nearly 5% weighting, are up about 850% so far this year but are still far from their all-time highs hit during the meme stock mania of 2021. About 28.1% of AMC's publicly available shares are under short position, according to data by analytics firm Ortex, while 55.2% of Carvana's free float shares are shorted. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9819"
19,2023-07-25,0.975,"2023-07-25ChatGPT now on Android in some countries including US|July 25 (Reuters) - ChatGPT is now available for Android users in the United States, India, Bangladesh and Brazil, the viral chatbot's owner OpenAI said on Tuesday, as it looks to take advantage of the popularity of the artificial intelligence tool. As AI becomes widely used in tasks such as content writing to coding, San Francisco-based OpenAI announced ChatGPT for Android last week to further expand its user base. ChatGPT, which was launched by the Sam Altman-led company in November last year, has been available on Apple's (AAPL.O) iOS platform since May. The viral success of ChatGPT has triggered a wave of enthusiasm in AI, prompting companies such as Microsoft (MSFT.O) and Google-parent Alphabet (GOOGL.O) to pour billions of dollars into the technology. OpenAI said it would expand the rollout on Android to additional countries over the next week. Our Standards: The Thomson Reuters Trust Principles.|0.975"
20,2023-07-25,0.9502,"2023-07-25Morning Bid: Big Tech litmus test as Fed gather|A look at the day ahead in U.S. and global markets from Mike Dolan Buoyant Wall St stocks brace for a critical test of this year's extraordinary surge in Big Tech shares as Microsoft and Alphabet both report after the bell on Tuesday, just as Federal Reserve officials kick off their two-day policy meeting. The mood on world markets generally was lifted by a bounce-back in ailing Chinese stocks - a delayed reaction to Monday's somewhat vague statement from the country's ruling Politburo on supporting the ""tortuous"" economic recovery there. The 4% snapback in Hong Kong's Hang Seng index (.HSI) - still down almost 2% for the year - was driven by a 12% surge in the beaten-down property sector (.HSMPI) but only brought the overall benchmark back to where it was on July 14. The wider blue-chip CSI 300 Index (.CSI300) snapped a six-day losing streak to pop 3% and buying from state banks propped the yuan. In sweltering Europe, the tone was more subdued as a survey of big banks by the European Central Bank - also meeting this week - showed business demand for loans dropped in the second quarter to their lowest in the 20-year history of the poll as credit conditions tightened further. German business confidence sagged again this month too. Euro/dollar slipped further after the reports. All of which painted a confusing picture of the global demand pulse going into the Fed meeting, with Monday's news of ebbing U.S. business sentiment in July at least showing overall growth in activity - in contrast to the euro zone contraction. A jump in crude oil prices to three-month highs on Monday - due to a major U.S. refinery outage and background China stimulus hopes - was twinned with a 10 basis-point spike in two-year Treasury yields on a downbeat auction to add to the messy dashboard. Both oil and Treasury yields gave back some of those gains again today, however, with year-on-year crude price declines still tracking more than 21%. S&P500 and Nasdaq stock futures pushed higher, after fresh Wall St gains on Monday that saw Dow Jones bluechips (.DJI) clock an 11-day winning streak for the first time in more than six years. VIX (.VIX) volatility gauges subsided from two-week highs. There was little ostensible reaction to the formal rebalancing of the Nasdaq 100 (.NDX) index that pared weightings of several of the big caps to reduce ""over-concentration"". With the earnings season in full swing, investors now focus on readouts from mega caps Microsoft (MSFT.O) and Google-owner Alphabet's (GOOGL.O) after the bell on Tuesday - with the bar high after this year's AI-infused stock surges and sky-high valuations. The approach of Wednesday's Fed decision may limit market moves until then. As it stands, futures are fully priced for another quarter-point rate hike to the 5.25-5.50% range - and still see this as likely the last in the cycle as markets indicate less than a 50% chance of another move later in the year. Easing expectations for 12 months time are gradually being reined in however. Events to watch for on Tuesday: * U.S. corporate earnings: Microsoft, Alphabet, Texas Instruments, NextEra Energy, Visa, Invesco, GE, GM, Dow, Danaher, Corning, Kimberly-Clark, Biogen, Verizon, Moody's, EQT, 3M, Universal Health, Chubb, Dover, Nucor, Paccar, Sherwin-Williams, Archer-Daniels-Midland etc * U.S. July consumer confidence, Richmond Fed July business survey, Philadelphia Fed July service sector, May house prices * Federal Reserve's Federal Open Market Committee starts 2-day policy meeting - decision Wednesday * International Monetary Fund updates World Economic Outlook * U.S. Treasury auctions 5-year notes Our Standards: The Thomson Reuters Trust Principles.|0.9502"
