,Dates,Sentiment,Article
11,2023-07-26,0.9866,"2023-07-26Samsung going in 'right direction' in China market, mobile chief says|SEOUL, July 27 (Reuters) - Samsung Electronics' (005930.KS) mobile chief said Samsung is ""going in the right direction"" in China, the world's largest mobile market, as it seeks to raise its lagging market share by boosting premium offerings and ties with local content firms. Third-party data shows the world's largest smartphone maker is making small gains in its single-digit market share in China, said TM Roh, head of mobile experience at Samsung Electronics. ""We are making efforts to reach Chinese consumers with products that fit the China market, through software optimisation that fits the China market, and I think the results are coming out little by little,"" Roh told reporters this week. Roh said Samsung's mobile business set the goal of ""recovering"" the China market via premium products and services like its new flagship foldable phones Samsung launched on Wednesday, as well as strengthening partnerships with local content firms. Samsung, which was the biggest smartphone vendor in China in 2013 with about a 20% market share, saw that plummet to 1% in 2018 then dip further below, overshadowed by Apple (AAPL.O) and Chinese vendors like Vivo, Oppo and Honor. But by March, Samsung had recovered a 1.1% market share, according to Counterpoint data. The current trend of premium smartphone demand outpacing demand for more bare-bones models is likely to continue for some time, Roh said, as ""mobile users' device replacement cycles are getting longer and longer in the global market."" ""I think they now decide buying the right product and using it longer is much more satisfactory and advantageous to their experience than replacing quickly with a new product."" As for the foldable phones Samsung pioneered in 2019, Roh said Samsung was working toward a lower-priced foldable model to widen its customer base, including in China and India. Samsung, the world's largest smartphone maker, announces full second-quarter earnings later on Thursday. Our Standards: The Thomson Reuters Trust Principles.|0.9866"
12,2023-07-26,0.9862,"2023-07-26Silkworm sashimi, cricket curry on menu as bugs make a comeback in Japan|TOKYO, July 26 (Reuters) - On a recent vacation in Tokyo, Takumi Yamamoto opted for a special lunch of cricket curry and silkworm sashimi, washed down with a water bug cider. The 26-year-old office worker, from the western prefecture of Hyogo, is one of scores of consumers across the world who have taken an interest in entomophagy, or eating insects, as bugs slowly become a more viable food source. As a child, Yamamoto said he sometimes snacked on soy-sauce basted grasshoppers. In Tokyo, he indulged in insect cuisine at Take-Noko cafe, which embraces all things buggy. ""It's fun to select from a wider variety of dishes,"" Yamamoto said at the cozy second-floor cafe, surrounded by insect art and terrariums of skittering beetles, ants and cockroaches. ""Everything was tasty. In particular, the water bug cider was quite refreshing and delicious, like a green apple."" Entomophagy started to be taken seriously globally after the United Nations deemed bugs a sustainable source of protein to feed a global population estimated to swell to 9.7 billion by 2050. The impact of the livestock industry on climate change, coupled with global food security issues due to extreme weather and conflicts, have also increased the interest in the high-quality, economical nutrition that bugs provide. While some consumers think eating insects is just gross, Japan has a rich culinary history of insects as food. [1/5]Almond tofu with beetle larvae is pictured at Take-Noko cafe in Tokyo, Japan, July 21, 2023. REUTERS/Kim Kyung-Hoon Grasshoppers, silkworms, and wasps were traditionally eaten in land-locked regions where meat and fish are scarce, a practice that picked up amid food shortages during and after World War II, said Take-Noko manager Michiko Miura. ""Recently, there have been advances in rearing things like crickets and mealworms for food, so the possibility of using insects as ingredients is really growing,"" she added. Several companies, including national bakery brand Pasco, have sold made cakes and snacks from cricket flour, and processed food maker Nichirei and telecom Nippon Telegraph and Telephone have invested in bug ventures in the past year. The term ""crickets"" also started to trend in Japanese media recently after reports the powdered insects were being used in school lunches and snacks. Consumer interest has also extended to Take-Noko, which manager Miura says is often fully booked on weekends. Its curry is studded crickets in meatball form and dried garnish. The delicate ""sashimi"" is the left-over casing of silkworms, and the cider is infused with water bug extract and topped with a whole insect, said to taste like shrimp. The restaurant is the brainchild of Takeo Saito who founded his namesake company Takeo Inc nine years ago and has grown it to include packaged food business offering more than 60 types of arthropod treats, from scorpions to tarantulas. ""Our aim is not for insects to be something separate, but to be enjoyed at the same table as vegetables, fish, and meat,"" said Saito. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Reports mainly on pharma, retail and breaking news in Japan. Previously worked at U.S. Department of State and Bloomberg News before that. New College of Florida and University of Hawaii alum. Former Poynter and JAIMS fellow. |0.9862"
13,2023-07-26,-0.9612,"2023-07-26Apple, Meta, Google argue they're not 'bookies' in casino app appeal|(Reuters) - Apple, Meta and Google warned the 9th U.S. Circuit Court of Appeals this week that if online platforms can be held liable for processing users’ purchases of virtual chips sold by casino game apps, the entire internet economy could be at risk. The platforms are appealing a 2022 ruling from U.S. District Judge Edward Davila of San Jose, California, that Section 230 of the Communications Decency Act, which immunizes online publishers for hosting third-party content, does not shield the sites from claims that they essentially acted as “bookies” by facilitating (and collecting a commission on) purchases of virtual chips for use in online casino games. The trial judge said that those payment processing claims, asserted in more than a dozen statewide class actions on behalf of casino app users from states with stringent gambling laws, fall outside of Section 230’s immunity for online publishers because they involved allegedly unlawful acts by the platforms themselves. Davila did dismiss plaintiffs' claims that Apple (AAPL.O) , Alphabet's Google (GOOGL.O) and Meta (META.O) were liable for offering access to the casino apps and providing the app developers with data and other services to help them target big spenders and retain users. The judge, as I told you last year, acknowledged that “reasonable minds” might reach different conclusions about the scope of the platforms' immunity under Section 230 in the context of casino apps. The judge, of his own accord, certified his order for interlocutory appeal. Both sides took him up on that offer. Apple, Meta and Google appealed Davila’s decision that they can be liable for processing virtual chip payments. Plaintiffs' lawyers from law firm Edelson brought cross-appeals over their dismissed claims. The platforms’ newly filed briefs are the first salvos in an appellate briefing process that won’t wrap up until December. Apple, Meta and Google each filed its own brief, so the appeals are not identical. (Google, for instance, opted not to use the word ""bookie."") But all of the filings assert the same basic arguments: Davila wrongly interpreted 9th Circuit precedent from HomeAway.com Inc v. City of Santa Monica – and unless the 9th Circuit overturns his decision, the consequences could be dire. At worst, the platforms said, every website that offers in-app purchases – including sites like Spotify and Substack, which sell subscriptions – could be exposed to liability whenever a plaintiff claims an injury from an unlawful product. Apple’s lawyers at Weil, Gotshal & Manges said the theory proffered by the casino apps plaintiffs for circumventing Section 230 immunity is ""limitless."" Meta counsel from Gibson, Dunn & Crutcher and Orrick Herrington & Sutcliffe echoed that argument, warning the 9th Circuit that “clever lawyers” will find ways to use Davila’s reasoning to recast claims that would be precluded under Section 230. “Plaintiffs’ wordplay of isolating the transaction from the content itself would offer an easy end-run around this court’s existing decisions applying Section 230, none of which makes protection turn on whether the service received compensation in connection with the purchase of challenged third-party content,” Meta said. The platforms argued that because different countries, states and geographical regions have different laws, Davila’s reasoning would force them to engage in intensive monitoring of apps and individual users to avert claims that they facilitated illegal conduct by processing payments. Platforms would even need to check on users’ geographic location as they interacted with particular apps, Apple said. “That goes far beyond monitoring,” the Apple brief asserted. “That would be Orwellian.” It's also not what Congress intended when it passed Section 230 to protect online publishers, the platforms said. Davila’s mistake, they argued, was in failing to treat the platforms as publishers when they processed casino app users' payments for virtual casino chips. The platforms, explained Google's lawyers at Wilson Sonsini Goodrich & Rosati, did not create the chips sold by the allegedly illegal casino apps. Nor did they create the apps that encourage users to buy the virtual chips. Google merely offered the casino apps the same payment processing services its provides as a publisher, the brief said, so it’s impossible to divorce payment processing from the hosting activity Davila found to be immunized under Section 230. That distinguishes the online gambling case from the conduct at issue in the HomeAway case that Davila relied upon, according to the platforms. The 9th Circuit ruled in that case that Section 230 did not pre-empt a Santa Monica law barring websites from accepting booking fees for certain short-term housing rentals. The sites had argued that the city law would contravene Section 230 by requiring them to monitor online content to be sure they did not offer illegal rentals. The 9th Circuit rejected that contention, concluding that the prohibition addressed the booking, not the online listings. In the casino app cases, argued Apple, Meta and Google in their 9th Circuit briefs, the platforms have no independent duty, outside of their role as a publisher, to refuse to process in-app payments. Their purportedly illegal conduct, they said, is based entirely on the nature of the casino apps and the virtual chips they sell – a critical difference between HomeAway and the casino cases. “In HomeAway, the claims did not turn at all on the nature of the third-party content (the online rental listings); whereas here, the claims turn entirely on the nature of the casino-themed video games and virtual chips,” Meta asserted. “That distinction is dispositive under Section 230.” I reached out to plaintiffs' lawyers Rafey Balabanian and Jay Edelson of Edelson for comment on the platforms’ brief. They didn’t respond. Edelson has collected hundreds of millions of dollars in settlements with casino app developers, including a $415 million class settlement approved in June. Apple, Meta, Google and their lawyers also did not respond to queries. As I mentioned, there will be a lot more action to come in these appeals and counterappeals at the 9th Circuit. But this week’s initial foray proves, if you will excuse the pun, that the stakes in these casino app cases are sky-high. Read more: US court approves 'social casino' $415 million class settlement In casino app cases against Apple, Google and Meta, judge queries 9th Circ. on immunity issue Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Alison Frankel has covered high-stakes commercial litigation as a columnist for Reuters since 2011. A Dartmouth college graduate, she has worked as a journalist in New York covering the legal industry and the law for more than three decades. Before joining Reuters, she was a writer and editor at The American Lawyer. Frankel is the author of Double Eagle: The Epic Story of the World’s Most Valuable Coin. |-0.9612"
14,2023-07-26,0.992,"2023-07-26Big Tech under pressure as Microsoft results put AI costs in spotlight|July 26 (Reuters) - A number of U.S. big tech companies fell on Wednesday as Microsoft's results signaled how the high-stakes battle for AI supremacy will cost the tech giants that have seen their shares rally in recent months on hype around the technology. Microsoft's (MSFT.O) shares fell 3.6% in early trading as the company laid out an aggressive AI-related spending plan, saying deeper investments in AI are required before gains trickle to the bottom line. Microsoft is set to shed about $100 billion from its market capitalization if the loses hold until close of trading. Its shares had gained 46.4% up to yesterday's close. ""AI will generate a lot of revenue and earnings for such firms, but a lot of investors have been buying the rumor and now that we have earnings, they are taking profits,"" Paul Nolte, senior wealth advisor and market strategist for Murphy & Sylvest said. ""There's still a lot of excitement around AI, but nobody quite understands what that means for the bottom line of many of these companies."" The NYSE FANG+ index (.NYFANG), which houses many megacap growth names, was down 0.2%. The index has risen about 76% so far this year, driven by the frenzy around AI. Google-parent Alphabet (GOOGL.O) was an outlier. Its shares rose 5.6% after the company beat expectations for second-quarter results. Alphabet looks set to add about $100 billion to its market capitalization. The recent rally has driven up Microsoft's valuation. The stock is trading at 31 times 12-month forward earnings, compared to a PE multiple of 20 for Alphabet. ""The tech earnings season has started on a mixed note,"" said Mark Haefele, global wealth management chief investment officer at UBS in a client note. ""The tone set by quarterly results over the next week will be crucial to the performance of tech stocks through the rest of the third quarter."" Apple Inc (AAPL.O), the world's most valuable publicly listed company, and Amazon.com Inc (AMZN.O) are set to report quarterly earnings next week. FED FEARS vs. AI BOOST Investors also remained cautious on Wednesday, with Wall Street's main indexes muted ahead of a likely Federal Reserve interest rate hike later in the day that could push borrowing costs to their highest since the global financial crisis. Large tech companies, which rely heavily on borrowed money, have been pressured since the Fed started its tightening cycle to tame inflation. However, optimism over AI and hopes that the Fed is nearing the end of its rate hiking cycle have supported tech stocks in recent months. Stuart Cole, chief macro economist at Equiti Capital, said tech stocks tend to be fairly exposed to such sentiment around central bank policy as many of them are reliant on robust economic growth to deliver the returns they promise. ""There are valid concerns that the U.S. economy is weakening, but until the Fed sees sustained evidence of softening inflationary pressures, the hawkish stance will be maintained, even at the risk of tipping the economy into negative growth."" Meta Platforms Inc's (META.O) shares rose 1.0% after Alibaba's (9988.HK) cloud computing division said it has become the first Chinese enterprise to support the company's open-source artificial intelligence (AI) model Llama. Amazon shares dropped 1.3% after a media report said the Federal Trade Commission is finalizing an antitrust lawsuit against Amazon. Snap Inc (SNAP.N) shares tumbled 18.3% after the photo messaging app-owner reported a weaker third-quarter forecast than analysts had expected on Tuesday. ""Band-Aids not fixing bullet holes yet,"" wrote Bernstein stock analyst, Mark Shmulik. The company's Snapchat app has added a new AI-powered chatbot that can answer questions to attract more users, but Shmulik notes the company has struggled to consistently grow revenue and catch up to rivals like Facebook-owner Meta. ""Snapchat is running to stay in the same place while peers enviously get back on the ad growth track,"" Shmulik said. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Reports on highly consequential global financial markets, covering a range of asset classes. Have been in the game for over 5 years. Reach her at - +917483273460 |0.992"
15,2023-07-26,0.9705,"2023-07-26Samsung unveils new foldable phones to challenge Apple's premium dominance|SEOUL, July 26 (Reuters) - Samsung Electronics (005930.KS) unveiled its latest foldable smartphones on Wednesday, keeping prices around the same level three years in a row as it seeks to challenge Apple's (AAPL.O) dominance in the premium market. The world's largest smartphone maker pioneered the segment in 2019, betting that it would appeal to consumers looking for a bigger screen to consume content, while its foldable displays keep the overall phone size compact. Foldable phones remain a niche product category, carving out 5% of the global premium smartphone market, although the sector has grown rapidly from just 0.3% in 2019, according to research firm Counterpoint. Samsung, a leader in the segment with 63% market share in the first quarter, is looking to accelerate the growth trajectory with an aggressive pricing plan and faster rollout, industry analysts said. The company on Wednesday priced its new clamshell Galaxy Z Flip5 at $999.99, and the wide Galaxy Z Fold5 to start at $1,799.99 in the United States, the same as the launch prices of the last two years' models. It made the folded Flip5 thinner than last year's model by improving the hinge - and enlarged the cover screen to 3.4 inches (8.64 cm), adding more capacity for interactions and an improved ability to take a selfie with the top-line main camera. Samsung's 7.6-inch screen Fold5, lighter and thinner than last year's model, offers a bigger vapour chamber for better heat management when gaming or multitasking and a 41% thinner stylus. Both models use Qualcomm's Snapdragon 8 Gen 2 chipsets. The unveiling of the latest models comes weeks earlier than last year - seen by analysts as a bid to keep the limelight for longer before the next iPhone release. ""Competition with Apple's iPhone 15 series is inevitable. Consumers of foldable products are expanding from early adopters to general users, in particular... in China and Western Europe,"" said Jene Park, senior analyst at Counterpoint. Because of advanced technology used for foldable displays and hinges, foldable phones are ""significantly more expensive than general smartphones"" to make, which can make price the biggest obstacle for a consumer, Park said. In 2023, global foldable smartphone shipments are projected to reach 19 million units, up about 45% from 13.1 million in 2022, according to Counterpoint. Apple had a 75% share of the premium smartphone market priced $600 or above in 2022, versus Samsung's 16%. Samsung's new foldable phones will be available from Aug. 11 in select markets. Our Standards: The Thomson Reuters Trust Principles.|0.9705"
16,2023-07-26,0.1779,"2023-07-26The Fed’s Swiftonomics, North Korea re-emerges and hot labor summer|Follow on Apple, Google or Spotify. Listen on the Reuters app. Read the episode transcript.  The Fed is set to raise rates again but people are still splashing the cash. Just ask Taylor Swift fans. North Korea rolls out the red carpet for Russia and China. Plus, striking Bryan Cranston sends Hollywood bosses a message as the United States’ summer of strikes rolls on. *This episode was updated after the Dutch coastguard said the cause of a fire on a cargo ship was unknown. Earlier, a coastguard spokesman said the blaze began near an electric car. Visit the Thomson Reuters Privacy Statement for information on our privacy and data protection practices. You may also visit megaphone.fm/adchoices to opt-out of targeted advertising. Further Reading North Korea to welcome China and Russia with military display after pandemic isolation Morning Bid: Markets brace for Fed decision, earnings flood UPS, union avert strike with planned 5-year deal, more pay Our Standards: The Thomson Reuters Trust Principles.|0.1779"
17,2023-07-26,-0.9698,"2023-07-26LG Display flags Q4 turnaround after 5th straight quarterly loss|SEOUL, July 26 (Reuters) - South Korea's LG Display (034220.KS) reported a fifth consecutive quarterly loss on Wednesday but forecast a return to profit in the last quarter of the current year, driven by an expansion of mobile panel shipments and other made-to-order business. LG Display expects ""a rise in demand for panels"" as stockpiles of display panels have fallen during the first half of the year, CFO Sung-hyun Kim said. ""It appears that the market is now over the worst, but not yet starting a full recovery backed by actual demand,"" Kim told an earnings call, adding that a turnaround was expected in the fourth quarter. The Apple Inc (AAPL.O) supplier posted an 881 billion won ($689 million) operating loss for the April-June quarter versus a 488 billion won loss in the year-ago quarter, as weak seasonal demand for mobile display panels was compounded by sustained weakness in premium TV demand in its key market Europe. The second-quarter result was in line with a forecast of an 889 billion won loss from 16 analysts polled by Refinitiv SmartEstimate, weighted toward analysts that are more consistently accurate. It had reduced losses from the first quarter's 1.1 trillion won. Revenue fell 15% from the year-earlier period to 4.7 trillion won. LG Display shares fell 2.7% in afternoon trade, versus a 1.7% drop in the wider market (.KS11). Factory run-rates for organic light-emitting diode (OLED) displays used in high-end televisions remained relatively low due to weak sales in Europe, resulting in the poor performance in the second quarter, analysts said. The company has been running its OLED factory below full capacity due to a limited customer base and as a pandemic-driven demand surge for new TVs has tapered off. However, panel sales to Apple are set to increase for the iPhone maker's new smartphone launch later this year. Mobile display panel orders are concentrated in the second half of the year, ahead of the holiday season. LG Display will start supplying high-end TV panels to Samsung Electronics (005930.KS), Reuters reported in May. However, the initial supply volume is unlikely to significantly impact the company's financials in the third quarter, analysts said. Our Standards: The Thomson Reuters Trust Principles.|-0.9698"
18,2023-07-25,0.1531,"2023-07-25French antitrust watchdog issues statement of objection over Apple app tracking|PARIS, July 25 (Reuters) - France's antitrust watchdog said on Tuesday it had issued a statement of objection against Apple (AAPL.O), citing concerns the U.S. technology company could have breached regulations linked to the use of iPhone user data for advertising purposes. The watchdog is concerned Apple might ""abuse its dominant position by implementing discriminatory, non-objective and non-transparent conditions for the use of user data for advertising purposes"", it said in a statement. The statement triggers an antitrust procedure during which the company will be able to express its point of view, the watchdog said. Apple denied the allegation. The mechanism ""gives users more control by requiring all apps to ask permission before tracking them"", the company said in an e-mailed statement, adding it will ""continue to engage constructively"" with the French regulator. Four French online advertising industry groups filed an antitrust complaint in 2020 against Apple over changes the company made to privacy features when it started to ask iPhone owners whether they were ready to allow apps to gather data used to define and send targeted ads, called App Tracking Transparency (ATT). The feature lead to revenue declines for publishers, industry lobby groups said. The four associations - IAB France, MMAF, SRI and UDECAM - said the changes brought by Apple did not meet European Union privacy rules, citing the fact that while the opt-in mechanism applied for third-party developers, Apple's own apps did not include it. ""Apple’s apps do not show an ATT prompt because they do not track, meaning they do not link user or device data with user or device data collected from other companies’ apps, websites, or offline properties for targeted advertising or advertising measurement purposes, nor do they share user or device data with data brokers,"" Apple said. ""Apple holds its advertising business to a higher standard of privacy than it requires of any other developer,"" the company added. Our Standards: The Thomson Reuters Trust Principles.|0.1531"
19,2023-07-25,0.9774,"2023-07-25NXP forecast hints Apple might keep bucking China smartphone slump|July 25 (Reuters) - NXP Semiconductors (NXPI.O) Chief Executive Officer Kurt Sievers said that China's slumping smartphone market remains far from a rebound but that one major non-Android customer's chip orders are still comparing well with historical trends. Netherlands-based NXP makes a near-field communications chip that goes into smartphones to help with mobile payments and other functions. Sievers did not discuss Apple Inc (AAPL.O) by name, but analysts believe the iPhone maker is a major customer. Sievers' comments in an interview with Reuters came a day after the company gave a better-than-expected sales forecast based on a steady recovery in the automotive segment, sending its shares up 4.8% to $221.05 by midday Tuesday. China's smartphone market has suffered as the country's growth has slowed, with Counterpoint Research reporting that sales declined 8% for the early June ""618"" shopping season in the country. But Apple has resisted the trend, with sales rising 8% during the shopping period, Counterpoint said. NXP's forecast suggests that Apple's strength may continue. In an interview, Sievers said NXP expects mobile revenue to increase 23% in the current third quarter, up from $284 million in the just-ended second quarter. While the Android portion of those mobile chip orders is growing slightly, Sievers said there is no rebound in sight. ""I would still say the (smartphone) build rates are below what they used to be in China. And we also don't see it jumping,"" he said. Sievers said most of the 23% increase forecast for mobile chip sales is attributable to a large customer that NXP cannot name. Most analysts believe that company is Apple. ""This increase in itself sequentially from Q2 to Q3 is quite good,"" Sievers said. ""We also compare that seasonally to past years or to more normal years. And I'd say that the sequential increase for that particular customer is on the better side."" Apple did not immediately respond to a request for comment. Our Standards: The Thomson Reuters Trust Principles.|0.9774"
20,2023-07-25,0.886,"2023-07-25Apple supplier Corning Q3 revenue forecast hit by consumer electronics slump|July 25 (Reuters) - Specialty glass maker Corning (GLW.N) forecast third-quarter core sales below Wall Street estimates on Tuesday, as it grapples with the ongoing slump in the consumer electronics market. Corning said it expects core sales of about $3.5 billion in the three months ending September, compared with analysts' estimates of $3.70 billion, according to data from Refinitiv. Shares of Corning, whose Gorilla glass for smartphones is used by companies such as Apple (AAPL.O) and Samsung Electronics (005930.KS), were down nearly 1.5% before the bell. The company has seen a drop in demand from its consumer electronics clients as smartphone makers try to clear a build-up of inventory caused by high inflation and rising interest rates. Corning has moved aggressively this year to cut down on costs to make up for the slump in its main markets, which, combined with earlier price hikes, has helped the company to still expand its core gross margin by 100 basis points to 36.2%. ""We expect to continue improving profitability and cash flow despite our relatively muted sales environment,"" said CEO Wendell Weeks. In the second quarter, core sales fell 7.4% year-on-year to $3.48 billion, in line with estimates, according to Refinitiv, but have risen 3% from the previous quarter in a likely sign the slump in client spending may be starting to ease. Revenue from the optical communications unit - Corning's biggest - fell 19% from a year earlier, hit by weak demand for its optical fiber cables used in telecommunications business. The specialty materials business, home to Gorilla Glass, posted a 13% fall in revenue, but that was somewhat cushioned by a jump in sales at the display technologies unit. Corning posted an adjusted profit of 45 cents per share, just short of the 46 cents estimated by analysts. Our Standards: The Thomson Reuters Trust Principles.|0.886"
21,2023-07-25,-0.6486,"2023-07-25Spain’s fugitive kingmaker, a striking Israel reservist and Musk’s risky X factor|Follow on Apple, Google or Spotify. Listen on the Reuters app. Read the episode transcript.  “Major E” served in Israel’s army for 13 years – but today he’s one of the reservists on strike to protest the judicial reforms ripping the country apart. A fugitive separatist leader could determine whether or not Spain’s Prime Minister Pedro Sanchez holds on to power. Plus, the risks for Elon Musk’s ‘X’ and inside the delicate negotiations over the missing US soldier. *This podcast was corrected. An earlier version incorrectly referred to the Junts party as the organizers of the banned Catalonia independence referendum in 2017. It was organized by PDeCAT, another pro-independence party at the time led by Carles Puigdemont. Visit the Thomson Reuters Privacy Statement for information on our privacy and data protection practices. You may also visit megaphone.fm/adchoices to opt-out of targeted advertising. Further Reading The problem with X? Meta, Microsoft, hundreds more own trademarks to new Twitter name Travis King crossing puts North Korea border tours under scrutiny Anti-Netanyahu protests mount after Israel passes judicial bill https://www.reuters.com/world/europe/spain-faces-political-uncertainty-after-right-fails-win-predicted-majority-2023-07-24/ Our Standards: The Thomson Reuters Trust Principles.|-0.6486"
22,2023-07-25,0.9694,"2023-07-25Spotify raises prices for its premium plans across several countries|July 24 (Reuters) - Spotify Technology (SPOT.N) on Monday raised prices for its premium plans across several countries including the United States and United Kingdom, as the music-streaming company looks to boost profitability in an uncertain economy. The move will result in a $1 price increase for Spotify's U.S. plans, with the premium single now starting at $10.99, duo at $14.99, family at $16.99 and the student plan at $5.99. Spotify has moved in recent months to boost margins with hundreds of layoffs and a restructuring of the podcast unit, which it had built up with billions of dollars in investment. The price increases come at a time when streaming services, both audio and video, are under rising investor pressure to boost profitability after years of prioritizing user growth. Rivals services from Apple (AAPL.O) and Amazon.com (AMZN.O) and Tidal have all increased prices this year, while YouTube also hiked prices last week on its monthly and annual premium plans in the U.S. for the first time since the subscription service was launched in 2018. Spotify, which had indicated in April that it would raise prices in 2023, had also raised prices in 46 countries last year. The Sweden-based company is due to report its results for the second quarter on Tuesday. Our Standards: The Thomson Reuters Trust Principles.|0.9694"
23,2023-07-25,0.9726,"2023-07-25Driven by AI boom, TSMC to invest $2.9 billion in advanced chip plant in Taiwan|TAIPEI, July 25 (Reuters) - Driven by a surge in demand for artificial intelligence, Taiwanese chip maker TSMC (2330.TW) plans to invest nearly T$90 billion ($2.87 billion) in an advanced packaging facility in northern Taiwan, the company said on Tuesday. ""To meet market needs, TSMC is planning to establish an advanced packaging fab in the Tongluo Science Park,"" the company said in a statement. CEO C.C. Wei said last week that TSMC is unable to fulfil customer demand driven by the AI boom and plans to roughly double its capacity for advanced packaging - which involves placing multiple chips into a single device, lowering the added cost of more powerful computing. For advanced packaging, especially TSMC's chip on wafer on substrate (CoWoS), capacity is ""very tight,"" Wei said after the company reported a 23% fall in second-quarter profit. ""We are increasing our capacity as quickly as possible. We expect this tightening will be released next year, probably towards the end of next year."" The world's largest contract chipmaker said TSMC's position as the leading manufacturer of AI chips - including for chip designers Nvidia Corp (NVDA.O) and Advanced Micro Devices (AMD.O) - has not offset broader end market weakness as the global economy recovers more slowly than it had expected. The Tongluo Science Park administration has officially approved TSMC's application to lease land, the company said, adding the new plant in the northern county of Miaoli would create about 1500 jobs. Even as the leading Apple (AAPL.O) supplier ramps up its expansion abroad, it plans to keep its most advanced chip technology in Taiwan, a global powerhouse in manufacturing semiconductors that power everything from smartphones to electric vehicles. ($1 = 31.3230 Taiwan dollars) Our Standards: The Thomson Reuters Trust Principles.|0.9726"
24,2023-07-24,-0.9524,"2023-07-24Apple faces $1 billion UK lawsuit by apps developers over app store fees|BRUSSELS, July 25 (Reuters) - Apple (AAPL.O) on Tuesday found itself the target of a 785-million-pound ($1 billion) class action lawsuit brought by more than 1,500 apps developers in the UK over its App Store fees. Apple's services business, which includes the App Store, has seen revenues grow at a rapid pace in the last few years and now hovers around $20 billion per quarter. However, the commissions of 15% to 30% that the company charges some app makers for use of an in-app payment system has been criticised by apps developers and targeted by antitrust regulators in several countries. Apple has previously said that 85% of developers on the App Store do not pay any commission and that it helps European developers to access markets and customers in 175 countries around the world through the App Store. The UK lawsuit at the Competition Appeal Tribunal is being brought by Sean Ennis, a professor at the Centre for Competition Policy at the University of East Anglia and a former economist at the OECD, on behalf of 1,566 app developers. He is being advised by law firm Geradin Partners. ""Apple's charges to app developers are excessive, and only possible due to its monopoly on the distribution of apps onto iPhones and iPads,"" Ennis said in a statement. ""The charges are unfair in their own right, and constitute abusive pricing. They harm app developers and also app buyers."" ($1 = 0.7802 pounds) Our Standards: The Thomson Reuters Trust Principles.|-0.9524"
25,2023-07-24,0.9851,"2023-07-24Wall Street heavyweights mixed ahead of Nasdaq 100 rebalance|July 21 (Reuters) - Shares of Wall Street's most valuable companies were mixed on Friday ahead of a rebalance of the Nasdaq 100 index (.NDX) to address the benchmark's ""overconcentration."" Nvidia (NVDA.O) and Tesla (TSLA.O) dipped 1.4% and 0.4%, respectively, while Alphabet (GOOGL.O) added nearly 1% and Apple (AAPL.O) and Amazon (AMZN.O) were near unchanged. Before trading begins on Monday, exchange operator Nasdaq (NDAQ.O) will trim the weight of a handful of companies that make up close to half of the Nasdaq 100. Nasdaq describes the Nasdaq 100 as a ""modified market capitalization-weighted index,"" with company weights depending on their stock market value, while also applying rules to limit the influence of the largest stocks in the index. The Nasdaq 100 includes 100 of the largest companies that trade on the Nasdaq exchange, and changes to the index will force investment funds that track it to adjust their portfolios and sell shares of companies that have their weight in the index reduced. ""We estimate that declining weights will drive passive net selling worth more than a day's average trading volume in GOOGL and more than one-third of a day's volume in MSFT, AMZN, and NVDA,"" Goldman Sachs wrote in a client note on Monday. J.P.Morgan index strategist estimated passive outflows of about $30 billion from mega-cap stocks. Broadcom (AVGO.O), which will likely see its weight increase in the Nasdaq 100 following the rebalance, rose 1.6%. The chipmaker currently makes up 2.4% of the index, according to Refinitiv data. Microsoft, Apple, Nvidia, Amazon and Tesla have been among the biggest winners in the U.S. stock market's recovery this year, increasing their combined influence in the Nasdaq 100. That has helped the Nasdaq 100 surge 42% in 2023, compared to a 25% increase in the Nasdaq 100 Equal Weighted Index (.NDXE). The Nasdaq 100 was near flat on Friday. Nasdaq announced its plan to rebalance the index on July 7. A special rebalance may be triggered if the aggregate weight of companies individually accounting for more than 4.5% of the index tops 48%, according to Nasdaq. Our Standards: The Thomson Reuters Trust Principles.|0.9851"
26,2023-07-24,0.6808,"2023-07-24Apple aims to keep iPhone shipments steady, Bloomberg reports|July 24 (Reuters) - Apple (AAPL.O) is asking suppliers to produce about 85 million units of the iPhone 15 this year, roughly in line with the year before, Bloomberg News said on Monday citing people familiar with the matter. The company is aiming to hold shipments steady despite a projected decline in the overall smartphone market, the report said, adding Apple is considering raising the price for Pro models. Apple did not immediately respond to a Reuters request for comment. Shares of the iPhone-maker inched higher in trading before the bell. Our Standards: The Thomson Reuters Trust Principles.|0.6808"
