,Dates,Sentiment,Article
10,2023-07-27,0.9438,"2023-07-27Netflix reworks Microsoft pact, lowers ad prices - WSJ|July 27 (Reuters) - Netflix (NFLX.O) is restructuring its advertising partnership with Microsoft (MSFT.O) for its lower-priced ad-supported subscription plan and is also cutting ad prices, the Wall Street Journal reported on Thursday. The streaming company launched the $7-per-month plan with commercials last year in 12 markets, including the U.S., to attract more customers and selected Microsoft as its technology and sales partner for the offering, partly because it offered to pay a revenue guarantee, the report said. Netflix is now reworking the agreement to reduce the revenue guarantee due to slowing growth of the ad tier, the report said, adding that company executives are frustrated that Microsoft has not sold more ad inventory. In addition, Netflix has held early discussions to sell ads through other partners apart from Microsoft, and has also offered them better deals, the report said. Some advertisers have agreed to pay Netflix roughly $39 to $45 per 1,000 viewers in recent deals, according to ad buyers, down from around $45 to $55, WSJ said. Microsoft declined to comment, while Netflix did not immediately respond to a Reuters request for comment. Last week, the video-streaming company reported a lackluster revenue rise which sparked concerns of a longer road to growth from its new initiatives, with co-CEO Greg Peters cautioning it would take ""several quarters"" to see returns from those efforts. Our Standards: The Thomson Reuters Trust Principles.|0.9438"
11,2023-07-27,0.9865,"2023-07-27Ferrovial to expand AI use at Heathrow, on toll roads by 2024|MADRID, July 26 (Reuters) - Infrastructure giant Ferrovial has set up an artificial intelligence hub and plans to widen the AI use by next year at its main toll road and airport businesses, such as London's Heathrow, the head of the hub told Reuters. Ferrovial has been providing artificial intelligence services to its businesses and employees since April after two years of work on an AI solutions centre in Spain. ""We have been very fast ... Highways and airports are using artificial intelligence solutions, but the volume of technology we are going to deploy by 2024 will be much higher,"" Luis Carlos Pietro Fernandez said at the Ferrovial headquarters in Madrid. The builder of highways, airports, metro lines and the largest shareholder in Heathrow Airport has recently moved its holding company to the Netherlands as part of efforts to become listed in the United States, one of its key markets. Ferrovial is working with Microsoft AI products, but has its own, completely isolated version, and is building the framework for an AI service that will help its various businesses. Some 24,000 Ferrovial employees already have access to the proprietary service, which they can use anonymously, to help them write emails or do translations, among other things. The hub has created a tool for Heathrow, Britain's largest airport, to predict how passenger traffic would change if a conflict or natural disaster occurred elsewhere and affected the normal flow of passengers, Fernandez said. It can also identify anomalies, such as cracks in airport runways, making inspection work easier. Ferrovial, which is also responsible for the expansion and future operation of New York's JFK airport, is developing tools to help identify bottlenecks at airports and quickly alert airlines in the short term. Among other things, they would be able by next year to detect when airport counters are starting to fill up and more need to be opened. The company is also using AI tools on its highways to detect cars going the wrong way, objects or people on the road, and is working on perfecting the sensors. In parallel, Ferrovial is working on ways to communicate directly with motorists using its U.S. toll roads and give them more information than just the rates. AI will also help it contact potential users to offer discounts and attract more traffic. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Corina is a Madrid-based business reporter focusing on coverage of retail, infrastructure and tourism including some of Spain's biggest companies like Inditex and Ferrovial. She was previously a senior correspondent in Venezuela, where she reported the Chavez and later Maduro government's efforts to retain power and the effects on the economy.
Contact: +690725854|0.9865"
12,2023-07-26,0.7506,"2023-07-26Microsoft to supply AI tech to Japan government, Nikkei reports|TOKYO, July 27 (Reuters) - Microsoft Corp (MSFT.O) will provide artificial intelligence technology to the Japanese government after enhancing the processing power of its data centres located within the country, the Nikkei newspaper reported on Thursday. Japan's Digital Agency will make the technology developed by Microsoft-backed startup OpenAI available on a trial basis from the autumn for tasks such as preparing minutes and analysing government statistics, Nikkei said. The roll-out would be the first such overseas deployment for Microsoft's technology outside of Europe, Nikkei said. Our Standards: The Thomson Reuters Trust Principles.|0.7506"
13,2023-07-26,0.9961,"2023-07-26U.S. stocks close little changed as Fed leaves door open|July 26 (Reuters) - U.S. stocks ended Wednesday little changed following a Federal Reserve rate hike that left the door open for future hikes, but the Dow (.DJI) scored a 13-day winning streak. The Fed lifted its benchmark overnight interest rate by a widely expected 25 basis points, marking the 11th hike in the U.S. central bank's past 12 policy meetings. Fed Chair Jerome Powell said in a press conference the central bank will make decisions meeting by meeting, closely watching economic data, but noted that a rate cut is very unlikely this year. Goldman Sachs said in a note to clients that the Fed's statement did not signal a slower pace of hikes in the future, but that the bank was expecting a hold in September. ""The message for the market was that it didn't move the needle. There's always a fear of a big surprise,"" said Angelo Kourfafas, investment strategist at Edward Jones. Powell's message was clearly that the Fed will wait and see economic data to make new decisions, said Brent Schutte, chief investment officer at Northwestern Mutual Wealth Management. ""I think the Fed won't stop until they see wage inflation down."" Following long-awaited earnings on Tuesday, big tech companies' shares had mixed reactions. Microsoft (MSFT.O) eased 3.72% after laying out an aggressive spending plan to meet demand for its new artificial intelligence (AI)-powered services. The Windows maker still surpassed estimates for quarterly revenue and profit. Alphabet (GOOGL.O) gained 5.78% after the Google parent's second-quarter profit exceeded Wall Street expectations on steady demand for its cloud services and a rebound in advertising. The NYSE FANG+ index (.NYFANG), which houses many megacap growth names, dropped 0.72%. The index has rallied roughly 75% so far this year on optimism over AI and hopes that the Fed is nearing the end of its rate hiking cycle. ""After extreme gains so far this year in big tech stocks, we have now moved to a phase where each company's stock price is very non-correlated to one another,"" said David Bahnsen, chief investment officer of the Bahnsen Group. [1/2]A trader works on the floor of the New York Stock Exchange (NYSE) in New York City, U.S., July 24, 2023.  REUTERS/Brendan McDermid/File Photo Meta Platforms (META.O) rose 1.39% after Alibaba's cloud unit said it would support the Facebook owner's open-source AI model, Llama. As of Wednesday, 77.6% of the 152 companies listed on the S&P 500 (.SPX) that have reported earnings have beaten analysts' expectations as compiled by Refinitiv. The Dow Jones Industrial Average (.DJI) rose 82.05 points, or 0.23%, to 35,520.12; the S&P 500 (.SPX) lost 0.71 points, or 0.02%, at 4,566.75; and the Nasdaq Composite (.IXIC) dropped 17.27 points, or 0.12%, to 14,127.28. Volume on U.S. exchanges was 9.92 billion shares, compared with the 10.32 billion average for the full session over the last 20 trading days. The Dow (.DJI) seesawed but ended higher, underpinned by a gain in Boeing (BA.N) after the planemaker posted a smaller-than-expected quarterly loss, along with a surge in cash flows. It marked its longest winning streak since 1987, with 13 straight days of gains. Snap (SNAP.N) sank 14.23% after the photo messaging app owner gave a weaker-than-expected third-quarter forecast as it struggles to compete with tech giants for advertising dollars. Union Pacific (UNP.N) gained 10.42% after the railroad operator appointed Jim Vena as chief executive to succeed Lance Fritz. Wells Fargo (WFC.N) climbed 2.11% after the bank's board authorized a new share buyback program of up to $30 billion. Advancing issues outnumbered decliners on the NYSE by a 1.75-to-1 ratio; on Nasdaq, a 1.64-to-1 ratio favored advancers. The S&P 500 posted 29 new 52-week highs and no new lows; the Nasdaq Composite recorded 72 new highs and 92 new lows. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Bansari reports on the global financial markets and writes Reuters' daily flagship market reports on equities, bonds and currencies. An economist by training and winner of the Arthur MacEwan Award for Excellence in Political Economy, she has written for renowned global papers and magazines including The Diplomat, Boston Globe, Conversation, Huffington Post and more. |0.9961"
14,2023-07-26,0.9795,"2023-07-26Morning Bid: China realism returns, Powell has spoken|July 27 (Reuters) - A look at the day ahead in Asian markets from Jamie McGeever, financial markets columnist. A sense of cautious optimism could be the tone across Asia early on Thursday as China's markets cool down, investors welcome fairly balanced comments from Federal Reserve Chair Jerome Powell, and await the European Central Bank's rate decision. After a volatile start to markets this week, the concentration of major 'event risk' - the Fed and ECB meetings, the Bank of Japan's policy decision on Friday and potential details on China's stimulus measures - may be keeping investors from taking big bets. That said, some big earnings reports from some of the biggest U.S. tech firms continue to roll in, meaning there could be big price swings in individual stocks and sectors under the hood of the broader indices. This was in evidence on Wednesday on Wall Street. The Nasdaq fell only 0.1% and 'big tech' fell less than 1% but that masked huge moves in some shares which added or wiped out tens of billions of dollars of market cap. Microsoft fell 4%, Snap plunged 15%, while Alphabet surged 5.5%. Shares in Meta jumped 7% in after hours trade after the Facebook owner reported stronger-than-expected Q2 revenues and forecast strong Q3 revenues. Investors in Asia will also wake up to the 11th U.S. interest rate hike since the Fed began hiking rates last year - and the highest rates in 22 years - and a fairly balanced policy outlook for the coming months from Fed Chair Jerome Powell. He left the door open to further tightening but also said the Fed could stay on hold if the data warranted and stressed that decisions will be made on a meeting by meeting basis. His measured remarks helped ensure a fairly subdued day on Wall Street. The Dow Jones Industrials rose 0.24%, insignificant in itself but at the same time historic - it was the 13th consecutive daily rise, the index's longest winning streak since January 1987. Few would have imagined then that the market's biggest ever fall - the 22% crash on Black Monday - was only nine months away. Back in Asia, a sense of realism returned over the expected measures from Beijing to revitalize the economy. After outsized gains on Tuesday - a 14% surge in property stocks - major indices in China and Hong Kong closed in the red. The main event on Thursday's economic calendar is Chinese industrial profits for June, which could underline how weak the economy has been since Covid restrictions were lifted. Profits have been falling every month for a year, registering double-digit declines every month so far this year. They slumped 18.8% in May. Here are key developments that could provide more direction to markets on Thursday: - China industrial profits (June) - Australia import and export prices (Q2) - European Central Bank policy decision Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Jamie McGeever has been a financial journalist since 1998, reporting from Brazil, Spain, New York, London, and now back in the U.S. again. Focus on economics, central banks, policymakers, and global markets - especially FX and fixed income. Follow me on Twitter: @ReutersJamie|0.9795"
15,2023-07-26,0.9926,"2023-07-26Exclusive: Amazon has drawn thousands to try its AI service competing with Microsoft, Google|July 26 (Reuters) - Amazon.com’s (AMZN.O) cloud division has drawn thousands of customers to try out its service vying with Microsoft (MSFT.O) and Google (GOOGL.O) in a key area of artificial intelligence, an executive told Reuters. The company also announced new AI tools on Wednesday, including a program for building more conversational customer-service agents, technology access from the startup Cohere and a healthcare system for generating clinical notes after a patient visit. Organizations including Sony (6758.T), Ryanair (RYA.I) and Sun Life (SLF.TO) have tried out Amazon Bedrock, a service the company announced in April that lets businesses create applications with a range of AI models, Vice President Swami Sivasubramanian said. Such generative technology can produce new text, images and other content on command. ""Our mission is to make every company an AI company,"" said Sivasubramanian, in an interview pegged to a summit the cloud provider hosted in New York. Amazon Bedrock is the company's answer to services announced by Google and Microsoft, cloud rivals that have developed or marketed AI garnering significant public attention. Microsoft has invested in OpenAI, the startup that created ChatGPT and the AI model known as GPT-4. Amazon's disclosure of thousands of Bedrock users, previously unreported, shows its efforts are attracting interest as well. The company wants to offer a broader range of AI models than peers to win business, including access to updated technology from startups Anthropic and Stability AI, announced Wednesday. Amazon's role as the largest cloud provider by revenue - already hosting myriad customers' data - distinguishes it, too, the company has said. Amazon Bedrock will become available generally to any customer very ""soon,"" Sivasubramanian said. He declined to state when, adding the company aims to address issues around cost allocation and enterprise controls first. Industry has continued to grapple with the costs of AI more generally. Microsoft on Tuesday reported its highest quarterly capital expenditures since at least its fiscal 2016 as it builds data centers to support AI and battles other cloud companies for key chips from Nvidia (NVDA.O). Asked whether Amazon has given businesses with big AI ambitions a deadline to secure chip access, Sivasubramanian said, ""We are working with them to ensure we understand their ramp-up schedule."" The company meanwhile widened access to technology it billed as more efficient for training AI, based on Nvidia chips. The cloud provider also previewed Agents for Amazon Bedrock, which lets businesses create chatbots that execute tasks and give more personalized answers drawing from their proprietary data. An airline could build a virtual agent that books a flight for a traveler, for instance, based on a customer's price, destination and seating requests. The business potential for such agents have recently gripped Silicon Valley. And as part of its AI push, the company made an appeal to the healthcare industry specifically. It announced a service called AWS HealthScribe to let software vendors build apps to transcribe and analyze conversations between a doctor and patient. A unit of 3M (MMM.N) plans to use this to speed up clinical documentation, the companies said. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Jeffrey Dastin is a correspondent for Reuters based in San Francisco, where he reports on the technology industry and artificial intelligence. He joined Reuters in 2014, originally writing about airlines and travel from the New York bureau. Dastin graduated from Yale University with a degree in history.
He was part of a team that examined lobbying by Amazon.com around the world, for which he won a SOPA Award in 2022. |0.9926"
16,2023-07-26,-0.9382,"2023-07-26China says Wuhan earthquake centre attacked by overseas hackers|BEIJING, July 26 (Reuters) - An earthquake monitoring centre in central China's Wuhan suffered a cyberattack from overseas hackers, local authorities said on Wednesday. China's state media, including Global Times and a social media account run by CCTV, claimed the attack was ""government-backed"" and came from the United States. The U.S. embassy in Beijing didn't immediately reply to a Reuters' request for comments. The Wuhan Municipal Emergency Management Bureau said in a statement that some network equipment at the Wuhan Earthquake Monitoring Center was under a cyberattack by an overseas organisation, but didn't specify the time of the attack. A backdoor program, capable of controlling and stealing seismic activity data, was inserted in the equipment, according to China Daily. China's foreign ministry condemned the attack, saying the ""irresponsible"" act has threatened China's national security. ""China will take necessary measures to safeguard its cyber security,"" spokesperson Mao Ning said at the ministry's regular press conference. Microsoft (MSFT.O) earlier this month said Chinese hackers had breached senior U.S. officials' emails, a claim which Beijing refuted, calling it ""disinformation."" Our Standards: The Thomson Reuters Trust Principles.|-0.9382"
17,2023-07-26,0.9944,"2023-07-26AI industry leaders create forum to build powerful tech safely|July 26 (Reuters) - OpenAI, Microsoft (MSFT.O), Alphabet's (GOOGL.O) Google and Anthropic are launching a forum to support safe and responsible development of large machine-learning models, top industry leaders in artificial intelligence said on Wednesday. The group will focus on coordinating safety research and articulating best practices of what is called ""frontier AI models"" that exceed the capabilities present in the most advanced existing models. They are highly capable foundation models that could have dangerous capabilities sufficient to pose severe risks to public safety, industry leaders have warned. Generative AI models, like the one behind chatbots like ChatGPT, extrapolate large amounts of data at high speed to share responses in the form of prose, poetry and images. While the use cases for such models are plenty, government bodies including the European Union and industry leaders including OpenAI's CEO Sam Altman have said appropriate guardrail measures would be necessary to tackle the risks posed by AI. ""Companies creating AI technology have a responsibility to ensure that it is safe, secure and remains under human control,"" Microsoft President Brad Smith said in a statement. The industry body, Frontier Model Forum, will also work with policymakers and academics, facilitating information sharing among companies and governments. It will not engage in lobbying, an OpenAI spokesperson said, but will focus early on developing and sharing a public library of benchmarks and technical evaluations for frontier AI models. The forum will create an advisory board in the coming months and also arrange for funding with a working group as well as create an executive board to lead its efforts. ""This is urgent work and this forum is well-positioned to act quickly to advance the state of AI safety,"" said Anna Makanju, Vice President of Global Affairs at OpenAI. Our Standards: The Thomson Reuters Trust Principles.|0.9944"
18,2023-07-26,0.992,"2023-07-26Big Tech under pressure as Microsoft results put AI costs in spotlight|July 26 (Reuters) - A number of U.S. big tech companies fell on Wednesday as Microsoft's results signaled how the high-stakes battle for AI supremacy will cost the tech giants that have seen their shares rally in recent months on hype around the technology. Microsoft's (MSFT.O) shares fell 3.6% in early trading as the company laid out an aggressive AI-related spending plan, saying deeper investments in AI are required before gains trickle to the bottom line. Microsoft is set to shed about $100 billion from its market capitalization if the loses hold until close of trading. Its shares had gained 46.4% up to yesterday's close. ""AI will generate a lot of revenue and earnings for such firms, but a lot of investors have been buying the rumor and now that we have earnings, they are taking profits,"" Paul Nolte, senior wealth advisor and market strategist for Murphy & Sylvest said. ""There's still a lot of excitement around AI, but nobody quite understands what that means for the bottom line of many of these companies."" The NYSE FANG+ index (.NYFANG), which houses many megacap growth names, was down 0.2%. The index has risen about 76% so far this year, driven by the frenzy around AI. Google-parent Alphabet (GOOGL.O) was an outlier. Its shares rose 5.6% after the company beat expectations for second-quarter results. Alphabet looks set to add about $100 billion to its market capitalization. The recent rally has driven up Microsoft's valuation. The stock is trading at 31 times 12-month forward earnings, compared to a PE multiple of 20 for Alphabet. ""The tech earnings season has started on a mixed note,"" said Mark Haefele, global wealth management chief investment officer at UBS in a client note. ""The tone set by quarterly results over the next week will be crucial to the performance of tech stocks through the rest of the third quarter."" Apple Inc (AAPL.O), the world's most valuable publicly listed company, and Amazon.com Inc (AMZN.O) are set to report quarterly earnings next week. FED FEARS vs. AI BOOST Investors also remained cautious on Wednesday, with Wall Street's main indexes muted ahead of a likely Federal Reserve interest rate hike later in the day that could push borrowing costs to their highest since the global financial crisis. Large tech companies, which rely heavily on borrowed money, have been pressured since the Fed started its tightening cycle to tame inflation. However, optimism over AI and hopes that the Fed is nearing the end of its rate hiking cycle have supported tech stocks in recent months. Stuart Cole, chief macro economist at Equiti Capital, said tech stocks tend to be fairly exposed to such sentiment around central bank policy as many of them are reliant on robust economic growth to deliver the returns they promise. ""There are valid concerns that the U.S. economy is weakening, but until the Fed sees sustained evidence of softening inflationary pressures, the hawkish stance will be maintained, even at the risk of tipping the economy into negative growth."" Meta Platforms Inc's (META.O) shares rose 1.0% after Alibaba's (9988.HK) cloud computing division said it has become the first Chinese enterprise to support the company's open-source artificial intelligence (AI) model Llama. Amazon shares dropped 1.3% after a media report said the Federal Trade Commission is finalizing an antitrust lawsuit against Amazon. Snap Inc (SNAP.N) shares tumbled 18.3% after the photo messaging app-owner reported a weaker third-quarter forecast than analysts had expected on Tuesday. ""Band-Aids not fixing bullet holes yet,"" wrote Bernstein stock analyst, Mark Shmulik. The company's Snapchat app has added a new AI-powered chatbot that can answer questions to attract more users, but Shmulik notes the company has struggled to consistently grow revenue and catch up to rivals like Facebook-owner Meta. ""Snapchat is running to stay in the same place while peers enviously get back on the ad growth track,"" Shmulik said. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Reports on highly consequential global financial markets, covering a range of asset classes. Have been in the game for over 5 years. Reach her at - +917483273460 |0.992"
19,2023-07-26,0.9783,"2023-07-26Alibaba's cloud unit brings Meta's AI model Llama to its clients|HONG KONG, July 26 (Reuters) - Alibaba's (9988.HK) cloud computing division said it has become the first Chinese enterprise to support Meta's (META.O) open-source artificial intelligence (AI) model Llama, allowing its Chinese business users to develop programs off the model. Meta released Llama2, a commercial version of Llama, this month to provide businesses a powerful free-of-charge alternative to pricey proprietary models sold by OpenAI and Google. At the time, Meta said its preferred partner for Llama2 was Microsoft (MSFT.O) but it would also be available through other partners. “Today, Alibaba Cloud has launched the first training and deployment solution for the entire Llama2 series in China, welcoming all developers to create customised large models on Alibaba Cloud,” Alibaba Cloud said in a statement on Tuesday published on its WeChat account. The relationship with Meta could provide sticky customers for Alibaba's cloud business at a time it is facing intensified competition at home and is planning a stock market listing. The U.S. has been actively looking to restrict Chinese companies' access to many U.S.-developed technologies related to AI, particularly in the area of AI semiconductors. The Llama2 move would allow Alibaba to further its own AI ambitions by keeping abreast of the latest developments in the technology. For Meta, whose Facebook social media platform has for years been banned in China along with other Western platforms, it could bring closer ties with the world's second-biggest economy. A Meta spokesperson declined to comment. Alibaba Cloud did not respond to a request for comment. China has been trying to catch up to the U.S. in the field of AI as Beijing encourages Chinese companies to quickly develop homegrown and ""controllable"" AI models that can rival those developed by U.S. companies. Alibaba and its peers such as Tencent Holdings (0700.HK) have been aggressively developing their own AI models in recent months. Similar to models that power popular chatbots like OpenAI's ChatGPT and Google's Bard, Llama2 is a large machine learning model that has been trained on a vast amount of data to generate coherent and natural-sounding outputs. According to Meta, Llama2 will be free to use for companies with fewer than 700 million monthly active users. Programs with more users will need to seek a license from Meta. Alibaba also added that if a client wants to use Llama2 to provide services to the Chinese public, it will need to comply with Chinese laws and steer clear of practice and content that may harm the country. Our Standards: The Thomson Reuters Trust Principles.|0.9783"
20,2023-07-26,0.9836,"2023-07-26AI lesson for Microsoft and Google: Spend money to make money|July 25 (Reuters) - Artificial intelligence is expected to pay off big for tech giants including Microsoft (MSFT.O) and Alphabet (GOOGL.O) someday. But expect deeper investments before gains trickle to the bottom line, the companies said on Tuesday. Microsoft said costs rose sharply as it built new data centers to support AI and that capital expenditures will continue to rise as it buys chips from the likes of Nvidia Corp (NVDA.O) to power those data centers. The Windows maker's shares were down more than 3% on Wednesday, while Alphabet gained nearly 7%. Microsoft is bearing AI costs in two ways, analysts said: to power its own products such as its forthcoming $30-a-month Copilot AI assistant, and to serve companies wanting to use its Azure cloud computing services to create AI products. Microsoft executives said the service will start generating the bulk of its revenue in the second half of its fiscal 2024 ending June 30. ""They're buying a bunch of H100s,"" said Ben Bajarin, chief executive and principal analyst of Creative Strategies, referring to Nvidia's flagship chips for AI. ""You're probably going to see a similar thing with Amazon (AMZN.O), if not this quarter then the next quarter, because both of them are the clouds that the vast majority of the market is using for training (AI systems) right now."" Alphabet, however, kept down costs, though not for long. Chief Financial Officer Ruth Porat, who will become president and chief investment officer, said delays in data center construction are why second-quarter capex was lower than expected. ""As far as AI is concerned, while Google may have spent upwards of $200 billion on AI investments over the past decade, much of that isn't necessarily appreciated by users and investors,"" said Scott Kessler, global sector lead for technology media and telecommunications at Third Bridge. One advantage Google has, analysts said, is that it has its own custom chip for handling AI work called the Tensor Processor Unit (TPU), which helps lower costs. Microsoft may be ""aggressively buying Nvidia chips, given Microsoft does not have its own silicon as an alternative,"" said Atlantic Equities analyst James Cordwell. But Google conceded that it will buy chips from other companies as well as using its own, and Porat said that spending could put a drag on profit and growth. ""The message on inflection point was the same,"" from Microsoft and Google, said Gene Munster, managing partner at Deepwater Asset Management, ""but the difference was Microsoft investors wanted to see more."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Akash reports on technology companies in the United States, electric vehicle companies, and the space industry. His reporting usually appears in the Autos & Transportation and Technology sections. He has a postgraduate degree in Conflict, Development, and Security from the University of Leeds. Akash's interests include music, football (soccer), and Formula 1.|0.9836"
21,2023-07-26,0.981,"2023-07-26Alphabet rallies as Google Search unfazed by challenge from Microsoft's Bing|July 26 (Reuters) - Alphabet (GOOGL.O) rallied more than 5% on Wednesday on signs its dominant Google Search business was faring well in an uncertain advertising market and remained unscathed in the face of competition from an AI-powered Microsoft Bing. The world's fourth most valuable firm was on track to add more than $80 billion to its market capitalization. Its shares have rallied 39% this year on the hype around artificial intelligence. Wall Street analysts said the company's better-than-expected quarterly earnings showed the strong position of Google Search, steady growth in the cloud business and that Alphabet was well placed to compete with Microsoft in AI. ""Don't call it an AI comeback,"" said analysts at Jefferies, adding that Google has been an AI-first company for seven years. Jefferies was among the 27 brokerages that raised their price targets, with several of them saying AI had started to contribute to Google's cloud revenue and helped drive a 28% growth in the quarter that widely surpassed expectations. Alphabet has rolled out a series of AI products this year and revamped its search engine with the technology as it competes with Microsoft in a race to dominate the nascent field. ""Contrary to fears, AI everywhere is not, at least now, causing margin indigestion, or disrupting search. On the contrary, it appears to have potential to make Google a share-gainer in cloud services,"" Rosenblatt Securities analyst Barton Crockett wrote in a note to clients. Microsoft also topped expectations on Tuesday, powered by growth in its Azure cloud unit - the part of its business best situated to capitalize on the booming interest in AI. But its shares were down 3.3% on worries that investments in the technology behind ChatGPT were driving up costs. The median price target on Alphabet now stands at $145, which is nearly 19% higher than the stock's last close. The company has a 12-month forward price-to-earnings ratio of 20.51, compared with Microsoft's 31.11 and the industry median of 15.29. Our Standards: The Thomson Reuters Trust Principles.|0.981"
22,2023-07-26,0.9814,"2023-07-26Morning Bid: Markets brace for Fed decision, earnings flood|A look at the day ahead in European and global markets from Brigid Riley All eyes are on the Federal Reserve today as the first in a string of central banks to announce interest rate decisions this week. With most market participants expecting a 25 basis-point hike from the Federal Open Market Committee (FOMC) later on Wednesday, the focus will be on the subsequent news conference. Investors will be listening carefully to Chair Jerome Powell for indications of whether or not another interest rate hike is in the pipeline. The Fed's communication could set the tone for markets ahead of policy decisions from the European Central Bank (ECB) on Thursday and the Bank of Japan (BOJ) on Friday. The ECB appears poised to make another small hike while the BOJ is widely expected to leave its ultra-easy policy settings on hold. Euro zone June M3 annual growth and lending data on Wednesday are unlikely to affect markets ahead of the ECB's decision. Meta Platforms (META.O) stands out among company earnings reports due on Wednesday in the United States, which also include AT&T (T.N), Thermo Fisher Scientific (TMO.N), U.S. railroad operator Union Pacific Corp (UNP.N), eBay (EBAY.O), Boeing (BA.N) and Coca-Cola (KO.N). Both Microsoft and Alphabet announced strong earnings results after the U.S. close on Tuesday. In Europe, France-based retail distributor Carrefour and global foods and beverage company Danone (DANO.PA) report, as do GSK (GSK.L) and Stellantis (STLAM.MI). In Asia, markets are awaiting details on fresh economic stimulus measures from China following the Politburo's pledge on Monday to step up policy support for the faltering economy. Chinese stock markets were mostly lower on Wednesday following a steep rally the day before. Hong Kong's Hang Seng Index (.HSI) fell 0.8%, trailed by its property and tech subindexes. China's blue-chip CSI300 (.CSI300) index was down 0.3% while the CSI 300 Real Estate index gained 0.2%. Australian CPI data released on Wednesday showed inflation slowed more than expected in the June quarter, giving the Aussie a knock but allowing the Reserve Bank of Australia some breathing room before its next policy meeting on Aug. 1. Key developments that could influence markets on Wednesday: - France June unemployment - Euro Zone June M3 annual growth - U.S. June new home sales - U.S. Fed announces interest rate decision Our Standards: The Thomson Reuters Trust Principles.|0.9814"
23,2023-07-26,0.9879,"2023-07-26Morning Bid: Tech splits, banks merge and Fed decides|A look at the day ahead in U.S. and global markets from Mike Dolan Alphabet outshone Microsoft as the latest two of the tech giants reported earnings overnight, with another regional bank merger exciting financial stocks as the Fed decides on interest rates. The blizzard of market-moving news has done little to rein in the relentless climb of Wall St stocks so far this week, with the S&P500 (.SPX) hitting new highs for the year and the Dow Jones bluechips index (.DJI) clocking a 12th straight daily gain on Tuesday for the first time in six years. Unlucky for some perhaps, but a 13th today would make it the longest winning streak for the Dow since 1987. But this year's supercharged tech sector (.NDX), (.NYFANG) has been more hesitant in returning to the year's highs as its leading lights dish out earnings updates, with a high bar to impress given the scale of AI-infused share price already in 2023. Tesla and Netflix stumbled last week despite headline profit beats and Microsoft's (MSFT.O) ostensible forecast-beating earnings were the latest to underwhelm overnight, as disappointing projections for its cloud business sent its stock down 4% out of hours. Snap plunged 20% before the bell as its guidance fell short too. It not impossible to wow the gallery though. Google-parent Alphabet (GOOGL.O) climbed 7% after hours as its results beat was accompanied by a surprising rebound in advertising and warmer words on its cloud operations. Meta Platforms (META.O) is up next after Wednesday's closing bell and its share rose 2%. Amazon (AMZN.O) lost 2% on reports the Federal Trade Commission is finalizing an antitrust lawsuit against the firm. The net impact on overall index futures has been marginal so far on Wednesday - a tick down in Nasdaq and Dow futures and a modest nudge up in S&P500. The wider market is held in check awaiting the Federal Reserve's latest quarter-point interest rate rise to 22-year highs of 5.25-5.50%, possibly its last in the cycle if futures are correct. U.S. two-year Treasury yields retreated into the decision and the dollar (.DXY) dialed back too. In the background, the regional bank sector was enlivened by more merger activity. Shares in PacWest (PACW.O) rose nearly 38% in premarket trading after news that smaller rival Banc of California (BANC.N), which rose 14%, had agreed to buy the lender for $1.1 billion. Wells Fargo (WFC.N), meantime, climbed 2.8% after the bank's board authorized a new $30 billion share buyback program. The Fed decision comes in the wake of another set of forecast-beating U.S. consumer confidence readings for July. Economists assume the central bank will retain a hawkish tone but keep its options on another hike open as it will have almost two months of data to assess before meeting again on September 20. Elsewhere, the European earnings season was in full swing too, with banks dominating the diary and the European Central Bank meeting tomorrow. Deutsche Bank < DBKGn.DE> stock fell 1% after the lender reported a 27% fall in quarterly profit as an investment banking slump offset higher interest income. With the Bank of Japan also meeting this week, the yen fell back after a top government official quoted BOJ Governor Kazuo Ueda as saying he will maintain accommodative monetary conditions. This week's China's stock rebound (.CSI300) also cooled amid a lack of detail around the Politburo's economic stimulus plans and as property worries continued to rankle. Trading of Chinese property developer Country Garden's (2007.HK) bonds was halted after a more than 20% drop in price on Wednesday. Events to watch for on Wednesday: * U.S. Federal Reserve policy decision, followed by press conference from Chair Jerome Powell * U.S. corporate earnings: Meta Platforms, eBay, Boeing, General Dynamics, AT&T, Seagate, Union Pacific, CME, Hilton Worldwide, Coca-Cola, Molina, Ameriprise, Lam Research, ADP, Allegion, Fiserv, American Water Works, United Rentals, Otis, Everest, Align, Globe Life, Rollins, Edwards Lifesciences etc * U.S. June new home sales * U.S. Treasury auctions 2-year floating rate notes Our Standards: The Thomson Reuters Trust Principles.|0.9879"
