,Dates,Sentiment,Article
10,2023-07-27,0.1779,"2023-07-27Tesla’s secret team, what Africa wants from Russia - and Meloni woos Washington|Follow on Apple, Google or Spotify. Listen on the Reuters app. Read the transcript here.  A Reuters report finds Tesla overstated the distance its cars could drive. The Wagner mercenary group and food supplies top the agenda as African leaders meet Vladimir Putin in Moscow. Italy’s Giorgia Meloni and Joe Biden try to find common ground at the White House. Plus, a coup in Niger and the the world mourns Sinead O’Connor. Visit the Thomson Reuters Privacy Statement for information on our privacy and data protection practices. You may also visit megaphone.fm/adchoices to opt-out of targeted advertising. Our Standards: The Thomson Reuters Trust Principles.|0.1779"
11,2023-07-27,0.4033,"2023-07-27LGES warns of sluggish EV demand in Europe, quarterly profit misses forecasts|SEOUL, July 27 (Reuters) - South Korea's LG Energy Solution Ltd (373220.KS) missed expectations for quarterly profit on Thursday as the battery maker booked a one-off cost for General Motors' recall of its Bolt electric vehicle, sending its shares down nearly 7%. The company, which supplies General Motors Co (GM.N), Tesla Inc (TSLA.O) and others, warned it faces weaker EV demand in Europe and China than previously expected. ""We expect the market environment in the second half of this year will not be easy,"" said LGES Chief Financial Officer Lee Chang-sil, adding that EV sales in Europe, especially, had been sluggish due to economic headwinds such as high inflation. The U.S. is the only market where demand forecasts have not been cut, the company said. LGES reported an operating profit of 461 billion won ($363 million) for the April-June period, up from 196 billion won a year earlier, but that was far below the company's estimate of 612 billion won and an average analyst forecast of 641 billion won compiled by Refinitiv SmartEstimate. The miss was driven by a one-off cost of 151 billion won which LGES said reflected higher costs of materials to meet GM's Bolt EV recall, which involved replacing battery packs and modules due to fire risks with earlier models. ""There is no change in the scope of the recall. And, from the current point of view, the chances of a further rise in recall costs appear to be quite low,"" LGES Vice President Jang Seungkwon said during an earnings conference call. LGES shares were trading down 6.4% after falling as much as 6.6% in morning trade, versus a 0.7% rise in the benchmark KOSPI (.KS11) at 0240 GMT. ""LGES' comment on sluggish EV demand in Europe, where it has major customers like Volkswagen and Renault, seems to be affecting the company's share price,"" said Kang Dong-jin, an analyst at Hyundai Motor Securities. Revenue for the quarter rose 73% to 8.8 trillion won, LG Energy said in a regulatory filing. ($1 = 1,271.1000 won) Our Standards: The Thomson Reuters Trust Principles.|0.4033"
12,2023-07-26,0.978,"2023-07-26In challenge to Tesla, automakers launch US EV charging network|July 26 (Reuters) - Seven major automakers on Wednesday said they were forming a new company to provide electric vehicle charging in the U.S., in a challenge to Tesla (TSLA.O) and a bid to take advantage of Biden administration subsidies. The group includes General Motors (GM.N), Stellantis (STLAM.MI), Hyundai Motor (005380.KS) and its Kia affiliate, Honda (7267.T), BMW (BMWG.DE) and Mercedes Benz (MBGn.DE) - brands representing about half of U.S. vehicle sales but a small share of the EV market dominated by Tesla. The unusual coalition of competitors - that according to some lawyers might raise antitrust concerns - said the new joint-venture aims to roll out 30,000 chargers in North America, starting along major highways and in cities. The automakers did not specify how much they would invest individually or collectively, but said they would be open to additional investment or participation from other companies, including outside the auto industry. A name for the venture was not announced. ""The investment will be far less through this partnership than building individual charging networks,"" said Akshay Singh, a partner at consultancy PwC Strategy&. ""They also get to control the customer experience and collect data."" There are more than 30,000 fast-charging machines around the nation. Each can cost anywhere from less than $100,000 to more than $200,000 for the most powerful versions. Industry executives familiar with the cost of chargers said establishing this venture could cost multiple billions of dollars. The White House lauded the deal. ""We think this is an important step forward,"" White House press secretary Karine Jean-Pierre said. ""It's creating new union jobs for installation and maintenance. The Biden administration has set a target of hitting 500,000 chargers by 2030, an almost four-fold increase. Tesla, which accounted for more than 60% of U.S. EV sales last year, has the largest network of fast-chargers with almost 18,000 Superchargers. Tesla said earlier this year it would open part of that charging network to EVs from rivals in order to be eligible for a share of funding from $7.5 billion in federal subsidies. Tesla's lead in building out a network of chargers has given it sway in setting standards, something rivals have viewed with concern. GM, Mercedes and others have signed on to adopt Tesla-developing charging technology from 2025. GM previously said it could save $400 million from getting access to Tesla's network. On Wednesday, it said the new venture was part of its effort to reduce cost and ""won't change GM's existing commitments or collaborations."" The other automakers – Stellantis, Hyundai, Honda and BMW – have not committed to the Tesla technology known as the North American Charging Standard (NACS) and have product plans that rely on a rival known as the Combined Charging System (CCS). The new charging company will support both charging standards but will compete with Tesla's network. CEOs of the seven auto brands said a charging network built out like gas stations with restrooms, food service and retail operations would support a faster EV rollout. Automakers, however, lack the necessary electricians or experience working with retailers, said Andres Pinter, co-CEO at installation and maintenance company Bullet EV Charging Solutions. ""It won't be easy for the automakers to catch up,"" he said. ""But they do have boatloads of money to throw at the problem and should outsource that work."" The new venture would also compete against established charging companies, including Volkswagen's (VOWG_p.DE) Electrify America and EVGo (EVGO.O). Industry officials said the new venture might be structured similar to Ionity, which was founded in 2017 in Europe and counts VW, Daimler , BMW, Ford <F.N> and Hyundai as members. Asked whether the new venture would raise antitrust concerns with, a spokesman for the group cited the joint statement where the companies said it was subject to regulatory approvals. The Justice Department did not respond to a request for comment. Andre Barlow, an antitrust attorney with Doyle Barlow and Mazard, said the Justice Department would likely review the deal despite White House support. A common concern with joint ventures is that a legal collaboration could potentially lead to illegal coordination, like price fixing or dividing up markets, he said. ""There are antitrust risks. You have seven car manufacturers that are going to be getting together in terms of this joint venture,"" he said. Our Standards: The Thomson Reuters Trust Principles.|0.978"
13,2023-07-26,0.9643,"2023-07-26Volkswagen buys Xpeng stake, partners with SAIC to boost China EV lineup|BERLIN, July 26 (Reuters) - Volkswagen (VOWG_p.DE) is partnering with Chinese EV startup Xpeng and joint venture partner SAIC to build new models and potentially co-create platforms, it said on Wednesday, as it attempts to use local expertise to protect market share. The Volkswagen brand will partner with Xpeng Inc (9868.HK) to produce two models targeting the middle-class segment which will carry the VW logo but feature Xpeng know-how on software and autonomous driving, a win for the EV startup that is less than a decade old. The new models, to be rolled out from 2026, will plug a gap in Volkswagen's product lineup in China, where the market for so-called ""new energy vehicles"" has grown faster than expected and Volkswagen lags local competitors and Tesla (TSLA.O). The carmaker is coming under heavy investor pressure over its China presence, both in terms of boosting EV sales and ensuring its slate is clean on labour rights issues in the Xinjiang region where it co-owns a plant with SAIC. Volkswagen's China Chief Ralf Brandstaetter recently criticised the market in China for electric, plug-in and fuel cell vehicles as becoming too crowded and lacking funding for long-term development. The carmaker said it will invest around $700 million in Xpeng and purchase a 4.99% stake in the company. Brandstaetter has long said that Volkswagen's China strategy rests on collaborating with local actors, with Xpeng the latest in a string of partnerships with Chinese firms that have included battery-maker Gotion and technology firm Horizon Robotics. For Xpeng, one of the smaller players in China's EV sector, the partnership offers leverage of Volkswagen's supply chain and sourcing capabilities as well as a boost to the reputation of its platform and technology, Daniel Roeska of Bernstein Research said in a note. Volkswagen also announced plans further cooperation between its subsidiary Audi and Chinese heavyweight SAIC (600104.SS), but did not specify which models the two companies would develop together or when a joint platform could emerge. The models would be in a segment Audi has yet to broach in China, the company said, as the premium brand plays catch-up in the Chinese electric vehicle market, where its performance has so far been weak. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Autos correspondent in Germany, covering the industry's transition to electric vehicles. Previously reported on the impact of the COVID-19 pandemic on the retail sector in South Asia, China and Europe, and wider general news. Formerly at YouGov and Economy, a charity working to produce accessible economics coverage.|0.9643"
14,2023-07-26,0.9458,"2023-07-26Stellantis CEO says Tesla margins hurt as EV maker faces reality check|MILAN, July 26 (Reuters) - Stellantis (STLAM.MI) head Carlos Tavares said on Wednesday that the profitability of Tesla (TSLA.O) was declining as the rival U.S. automaker entered the real world of manufacturing and competition. ""They are entering my world, the world of tight pricing, cost competitiveness, and the operational issues that a big company like ours may face,"" Tavares told the press, presenting first half results for the Franco-Italian automaker. ""The result of the fact that Tesla is now entering my world, is that their profitability moved from more than 17% in the first half of 2022 to 10.5% in the first half of 2023,"" he said. ""They were more profitable than Stellantis, now they are less profitable than Stellantis"". Earlier on Wednesday Stellantis, the world's third largest carmaker by sales, announced a rise in its revenue and operating profit for the first half of this year, above estimates, with a margin on adjusted EBIT almost unchanged at 14.4%. Tavares said all automakers including Tesla would also have to face growing competition from Chinese EV makers in their domestic markets. ""What has been said by the Tesla CEO (Elon Musk), whom I respect totally, is that they prefer growth to profitability. And we'll see to which extent they will be also challenged by the Chinese,"" he said. ""If we are racing for the bottom in terms of facing the Chinese with price cuts, Tesla will have problems with that strategy before we do, because we are more profitable than Tesla,"" Tavares added. Tesla kicked off a round of price cuts this year, including in China, putting pressure across the board on automakers and suppliers to contain costs. Our Standards: The Thomson Reuters Trust Principles.|0.9458"
15,2023-07-26,0.9908,"2023-07-26Stellantis tops forecasts, looks to cost cuts to keep margins strong|MILAN, July 26 (Reuters) - Revenue and operating profit grew at Stellantis (STLAM.MI) in the first half to beat estimates, with CEO Carlos Tavares saying the automaker would have to accelerate cost cutting to keep profitability strong in a more challenging pricing environment. The world's third largest automaker by sales said on Wednesday its January-June adjusted earnings before interest and tax (EBIT) rose 11% to 14.1 billion euros ($15.6 billion), topping the 12.1 billion expected by analysts in a Reuters poll. New CFO Natalie Knight, who took the job this month, said pricing power was still the main driver for the results of the group whose brands include Fiat, Peugeot, Alfa Romeo, Ram and Jeep. ""We did a variety of price increases and the group has been outstanding at holding on to those, and also looking at where additional pricing was appropriate in the first half,"" she said. Milan-listed shares in Stellantis were up 2.5% by mid-morning, outpacing a 0.4% rise in Italy's blue-chip index (.FTMIB). Equita's analyst Martino De Ambroggi said that strong first half results, including for cash generation, would support an improvement of his forecasts for the group's full-year results, despite an expected pricing power reduction. U.S. electric car maker Tesla (TSLA.O) kicked off a round of price cuts in China in January, putting pressure across the board on automakers and suppliers to contain costs. [1/4]The logo of Stellantis, the world's fourth-largest automaker which starts trading in Milan and Paris after Fiat Chrysler and Peugeot maker PSA finalised their merger, is seen next to a car displayed at the main entrance of FCA Mirafiori plant in Turin, Italy, January 18, 2021. REUTERS/Massimo... Read more Stellantis' margin on adjusted EBIT slipped to 14.4% from 14.5% a year earlier, when pricing power had been supported by a significant inflationary environment, Chief Executive Carlos Tavares said. ""If the market is more competitive in terms of pricing, we need to work harder on cost reduction to make sure that we give back to the market the breathing space it needs while protecting our per unit margins,"" he said. He argued that the Stellantis margin performance was still better than those of Tesla (TSLA.O) and GM (GM.N), which he said posted margins of 10.5% and 8.3% respectively. Its first-half EBIT margin fell 60 basis points to 17.5% in North America, the group's most profitable region. Stellantis, which shipped more vehicles in the first half also thanks to fewer logistic issues in Europe, confirmed its target for a double-digit margin for the full year. ($1 = 0.9038 euros) Our Standards: The Thomson Reuters Trust Principles.|0.9908"
16,2023-07-26,0.9943,"2023-07-26Hyundai Motor lifts full-year outlook as Q2 profit up 15%|SEOUL, July 26 (Reuters) - South Korea's Hyundai Motor Co (005380.KS) raised its annual sales and profit margin guidance on Wednesday, after recording a 15% rise in quarterly net profit helped by a weaker won currency, robust sales of electric vehicles (EVs) and increased production. The world's No.3 automaker by sales together with affiliate Kia Corp (000270.KS) forecast 2023 revenue would grow 14-15%, up from its January guidance of 10.5-11.5%, while its operating profit margin was upwardly revised to a range of 8-9% from 6.5-7.5%. ""The company expects to strengthen sales momentum through production improvements as chip and component supplies stabilise worldwide ... and enhance profitability despite global uncertainties such as interest rate fluctuations,"" Hyundai said in a statement. Its upbeat outlook comes amid growing concerns about cooling vehicle demand due to high interest rates and economic slowdown, with some of its rivals indicating price cuts to drive volume growth. Tesla (TSLA.O) CEO Elon Musk signalled last week that it would cut prices again on EVs in ""turbulent times"" to boost sales. Hyundai expanded operating margin to 10% in the second quarter from 9.5% in the first quarter. But its annual margin guidance of 8-9% indicates profitability will come under pressure in the second half, as supply chain bottlenecks ease further, allowing production to rise just when demand is expected to start cooling off. Yet some analysts are upbeat that constrained vehicle production triggered by a global shortage of chips that began during the COVID-19 pandemic would continue, buffeting the industry from overall economic slowdown that has dampened demand for most consumer goods. ""The current supply-demand dynamics where we see excessive demand would likely continue into 2025,"" said Kim Jinwoo, an analyst at Korea Investment & Securities. Shares in Hyundai Motor closed down 0.9% versus a 1.7% drop in the broader KOSPI market (.KS11). [1/2]A Hyundai Kona vehicle is unveiled at the New York International Auto Show, in Manhattan, New York City, U.S., April 5, 2023. REUTERS/Andrew Kelly Hyundai said vehicle sales rose 8.5% to 1.06 million units in the second quarter, with EV sales soaring 47% to nearly 78,000 units. In the United States, Hyundai's biggest market, sales of green energy cars that include EVs and plug-in hybrids more than doubled to 46,000 units. Sales climbed thanks to increased incentives as Hyundai's EVs are not eligible for federal tax credits under the Inflation Reduction Act (IRA) as they do not meet requirements. Zayong Koo, Hyundai's head of investor relations, told analysts on an earnings call that the size of EV incentives it spent in the U.S. market amounted to around $4,000-$5,000 per vehicle. The IRA requires 50% of the value of battery components to be produced or assembled in North America to qualify for a $3,750 credit and 40% of the value of critical minerals sourced from the United States or a free trade partner for a separate $3,750 credit. Overall vehicle sales in the U.S. grew 14% to 225,000 units, led by sedans, while in South Korea, its second-biggest market, sales rose 13% to 206,000 units. Hyundai said last month it planned to boost EV production in the United States to three-quarters of its total production there by 2030 from just 0.7% now. The maker of the popular IONIQ 5 EV and luxury Genesis G70 sedan reported a net profit of 3.2 trillion won ($2.50 billion) for the April-June period, missing a 3.3 trillion won estimate from 19 analysts compiled by Refinitiv SmartEstimate, weighted toward analysts that are more consistently accurate. Revenue rose 17% on-year to 42 trillion won. ($1 = 1,279.1700 won) Our Standards: The Thomson Reuters Trust Principles.|0.9943"
17,2023-07-26,0.994,"2023-07-26Focus: In Mexico, private cash races to plug nearshoring energy crunch|MEXICO CITY, July 26 (Reuters) - For Mexican industrial park owners like Sergio Bermudez, business is booming amid a wave of U.S businesses setting up over the border. So-called nearshoring has pulled over $9 billion into Mexico since last October by manufacturers like Unilever (ULVR.L)
 , Barbie maker Mattel (MAT.O)
 , and Tesla (TSLA.O)
 , lured by its proximity to the giant U.S market, cheap labor, and geopolitical stability. Yet Bermudez and many of his 400-strong cohort have a serious cost issue on their hands: energy. Industrial parks are under pressure to spend millions of dollars to build federal power transmission lines and substations amid government underinvestment, growing energy demand, and aging infrastructure which is at capacity. While these parks have long contributed to state infrastructure, the lines and specifications now required are getting much longer and costlier in Mexico's manufacturing north, according to nearly a dozen sources. ""Federal funds can't keep up with the growth we're seeing… so the developers or companies have to absorb the cost,"" said Eduardo Martinez, an official for the state of Nuevo Leon, pointing to austerity and the unpredicted nearshoring boom. Sergio Arguelles, president of the Mexican Association of Private Industrial Parks (AMPIP), said parks' investment in state energy assets today is unprecedented. The group is yet to calculate exact amounts, but said it is ""very significant."" The lure of new clients for parks is strong, but it is still a bitter pill: with regulation restricting private ownership, park owners essentially donate the infrastructure to the state. ""It's the biggest challenge...We are thinking about how are we going to reach an agreement with the government to manage this for the good of the country,"" said Aaron Gallo, the real estate director at American Industries, whose multiple Mexican industrial parks cater to foreign clients like Danish toymaker Lego. American Industries is currently building a $12 million 12-kilometer (7.5-mile) line. Gallo said such investments mean they have as much as tripled energy costs for clients in recent years, complicated by lengthy permit processes. ""It's very bureaucratic, it does slow us down,"" said Gallo. ""But there’s no other option."" The issue underscores the holes in President Andres Manuel Lopez Obrador's attempt to concentrate power in the state energy utility company, CFE, which critics say is unfit to support Mexico's major growth opportunity. Though private sector assistance may help bolster Mexico's energy security in the short term, much more is needed accommodate the wave of new demand, said David Gantz, a fellow on U.S -Mexico trade at the Baker Institute. ""Mexico would be very well positioned to take advantage of nearshoring if it didn't have such an energy problem,"" he said. CFE did not respond to a request for comment. Mexico's approach to its groaning electricity grid is in contrast to its fast-growing peers, which tend to either incentivize private energy contractors or have state utility companies with deep pockets. Last year, CFE investment slid to 35.3 billion pesos ($2 billion), or 0.15% of GDP, a fraction of manufacturing rival China's planned investment in the grid of 0.9% of GDP, per Reuters analysis. Meanwhile, CFE built just under 150 km of transmission lines last year, more than 10 times less per 100,000 square km than in Brazil, where Electrobras said it added 8,679 km to the network. ""We needed a lot more,"" said AMPIP's Arguelles, noting the bulk of CFE's budget has gone to power generation rather than distribution and transmission infrastructure. Lopez Obrador has pressed hard to tighten state control of the energy sector, arguing that past governments rigged the market in the favor of private companies. Yet with billions dedicated to the heavily indebted state-oil company Pemex, industry observers say Mexico lacks the funds to support upgrades to the electricity network. ""The CFE had a very different vision and budget before,"" said Bermudez, whose family has been in the ""maquiladora"" or remote manufacturing business for decades. ""It used to be much easier."" Indeed, 91% of parks report issues related to energy supply, according to a recent AMPIP survey, including line congestion and being forced to turn away new clients. Meanwhile, Ramses Pech, CEO of energy consultancy firm Group Caraiva estimated 80% of infrastructure built in industrial areas is now privately funded. Still, there is some hope for the new wave of 47 planned industrial parks. The energy ministry said it plans to build around 3,000 km of transmission lines next year, as well as new substations, particularly in the north. Some argue that it is only right that the private sector pay its own way, especially given Mexico's relatively low corporation tax, and parks' healthy return on investment. Hans Joachim Kohlsdorf, an electricity wholesale executive in Mexico, argues that park owners often do not think strategically when setting up remote manufacturing hubs, and understands why the government is reticent to pay. ""There needs to be better planning,"" he said. ""We're in a Catch 22: (the parks) want everything free, and the other party doesn't want to pay."" Zonia Torres, a commercial director of an industrial park in the state of Guanajuato, which has paid for federal infrastructure, agrees. ""The CFE doesn't want to bet on future (energy) demand,"" she said, adding that Mexico is still ""an emerging market"" with limited resources. Yet critics say Mexico's push for state control over energy distribution while also neglecting it is self-sabotage. ""The network provider should be capable of building the infrastructure...The public policy does not take into account the reality, and the level of (foreign) demand."" said Alfredo Nolasco, founding partner of nearshoring consultancy Spyral. ""The lack of foresight is likely to be disastrous."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Isabel is a British-Spanish journalist based in Mexico City. She joined Reuters in 2022 as part of the Latin America news hub, regularly interviewing business leaders and reporting on the region's political intrigues. Prior to joining Reuters, Isabel covered the nascent worlds of fintech and crypto at the Financial Times' sister publication, and was selected as a finalist as the 2021 Tech Journalist of the Year.|0.994"
18,2023-07-26,0.9879,"2023-07-26Morning Bid: Tech splits, banks merge and Fed decides|A look at the day ahead in U.S. and global markets from Mike Dolan Alphabet outshone Microsoft as the latest two of the tech giants reported earnings overnight, with another regional bank merger exciting financial stocks as the Fed decides on interest rates. The blizzard of market-moving news has done little to rein in the relentless climb of Wall St stocks so far this week, with the S&P500 (.SPX) hitting new highs for the year and the Dow Jones bluechips index (.DJI) clocking a 12th straight daily gain on Tuesday for the first time in six years. Unlucky for some perhaps, but a 13th today would make it the longest winning streak for the Dow since 1987. But this year's supercharged tech sector (.NDX), (.NYFANG) has been more hesitant in returning to the year's highs as its leading lights dish out earnings updates, with a high bar to impress given the scale of AI-infused share price already in 2023. Tesla and Netflix stumbled last week despite headline profit beats and Microsoft's (MSFT.O) ostensible forecast-beating earnings were the latest to underwhelm overnight, as disappointing projections for its cloud business sent its stock down 4% out of hours. Snap plunged 20% before the bell as its guidance fell short too. It not impossible to wow the gallery though. Google-parent Alphabet (GOOGL.O) climbed 7% after hours as its results beat was accompanied by a surprising rebound in advertising and warmer words on its cloud operations. Meta Platforms (META.O) is up next after Wednesday's closing bell and its share rose 2%. Amazon (AMZN.O) lost 2% on reports the Federal Trade Commission is finalizing an antitrust lawsuit against the firm. The net impact on overall index futures has been marginal so far on Wednesday - a tick down in Nasdaq and Dow futures and a modest nudge up in S&P500. The wider market is held in check awaiting the Federal Reserve's latest quarter-point interest rate rise to 22-year highs of 5.25-5.50%, possibly its last in the cycle if futures are correct. U.S. two-year Treasury yields retreated into the decision and the dollar (.DXY) dialed back too. In the background, the regional bank sector was enlivened by more merger activity. Shares in PacWest (PACW.O) rose nearly 38% in premarket trading after news that smaller rival Banc of California (BANC.N), which rose 14%, had agreed to buy the lender for $1.1 billion. Wells Fargo (WFC.N), meantime, climbed 2.8% after the bank's board authorized a new $30 billion share buyback program. The Fed decision comes in the wake of another set of forecast-beating U.S. consumer confidence readings for July. Economists assume the central bank will retain a hawkish tone but keep its options on another hike open as it will have almost two months of data to assess before meeting again on September 20. Elsewhere, the European earnings season was in full swing too, with banks dominating the diary and the European Central Bank meeting tomorrow. Deutsche Bank < DBKGn.DE> stock fell 1% after the lender reported a 27% fall in quarterly profit as an investment banking slump offset higher interest income. With the Bank of Japan also meeting this week, the yen fell back after a top government official quoted BOJ Governor Kazuo Ueda as saying he will maintain accommodative monetary conditions. This week's China's stock rebound (.CSI300) also cooled amid a lack of detail around the Politburo's economic stimulus plans and as property worries continued to rankle. Trading of Chinese property developer Country Garden's (2007.HK) bonds was halted after a more than 20% drop in price on Wednesday. Events to watch for on Wednesday: * U.S. Federal Reserve policy decision, followed by press conference from Chair Jerome Powell * U.S. corporate earnings: Meta Platforms, eBay, Boeing, General Dynamics, AT&T, Seagate, Union Pacific, CME, Hilton Worldwide, Coca-Cola, Molina, Ameriprise, Lam Research, ADP, Allegion, Fiserv, American Water Works, United Rentals, Otis, Everest, Align, Globe Life, Rollins, Edwards Lifesciences etc * U.S. June new home sales * U.S. Treasury auctions 2-year floating rate notes Our Standards: The Thomson Reuters Trust Principles.|0.9879"
19,2023-07-25,0.9922,"2023-07-25GM shares fall as automaker outlines new cost-cutting drive|DETROIT, July 25 (Reuters) - General Motors (GM.N) is wrestling with costs and struggling to build more electric vehicles, as it reported Tuesday that adjusted pre-tax profit and margins in its key North American market fell from the first quarter, despite a jump in revenue and per-vehicle transaction prices. Shares were down 4.4% at $37.58 in mid-day trading. The automaker said it plans to invest less in new products and cut operating costs by an additional $1 billion through the end of next year, and lifted its full-year profit guidance. Chief Executive Mary Barra, in a call with analysts, said GM has reversed plans to kill its least expensive EV, the aging Chevrolet Bolt, at the end of this year. Instead, the company now expects to introduce an updated Bolt with a newer Ultium battery pack, but did not disclose details about cost, timing or plant location. ""A new Bolt should cost the same or less to produce than the outgoing model"" if it shifts to a dedicated EV platform and next-generation batteries, said Sam Fiorani, head of global forecasting at AutoForecast Solutions. Barra said battery production at the Ultium joint venture plant in Lordstown, Ohio, has been hampered because ""our automation equipment supplier is struggling with delivery issues."" The situation should be resolved by year-end, Barra said. GM in the meantime is building battery modules by hand on manual assembly lines, she said. GM said adjusted pre-tax profit and margins in its key North American market fell from the first quarter, despite a jump in revenue and per-vehicle transaction prices. Second-quarter results included a $792 million charge related to new agreements with EV supplier partners LG Electronics and LG Energy Solution. On a year-to-year basis, GM said net income for the second quarter rose by nearly 52% to $2.6 billion, as revenue grew 25% from the same period in 2022 when production was hobbled by semiconductor shortages. GM said it now expects full-year net income of $9.3 billion to $10.7 billion, up from a previous forecast of $8.4 billion to $9.9 billion. On a per-share basis, GM is forecasting net income of $7.15 to $8.15 for the year, up from a range of $6.35 to $7.35. The new outlook does not factor in the potential costs of a strike by the United Auto Workers union should it fail to reach a new contract with GM by the Sept. 14 deadline. The UAW focused on GM's robust revenues and profits, mostly earned from union-made trucks, and a statement that called on GM to offer more in contract negotiations now under way. ""Auto workers and our communities have yet to be made whole for the sacrifices we’ve made since the Great Recession,"" UAW President Shawn Fain said. GM's more bullish outlook comes after six months of stronger demand and richer pricing than expected earlier this year, Chief Financial Officer Paul Jacobson said during a media conference call. But the decision to cut new product investment and operating costs comes as the automaker's profit margins are under pressure. GM's pre-tax profit margin for the first six months of the year fell to 8.3% of revenue, down from 8.9% a year ago. GM now plans to spend $11 billion to $12 billion on capital investments this year, down from an earlier plan to spend $11 billion to $13 billion. ""There's a lot of focus on winning with simplicity,"" Jacobson said. Barra said GM can cut capital spending by simplifying its product line, reducing the number of different combinations of colors and features offered. GM's goal is to cut the number of feature and color trim combinations by half, Barra said. In contrast to Tesla (TSLA.O) CEO Elon Musk's strategy of cutting prices to accelerate demand, GM pushed average transaction prices in North America up by $1,600 to about $52,000 in the latest quarter, Jacobson said. ""We're focused on profitability. Our recent results demonstrate that we're not sacrificing margin for volume,"" he said. Barra, in a letter to shareholders, said the automaker is aiming to build ""roughly 100,000 EVs in the second half of this year and we’ll grow from there."" In the first half, GM built about 50,000 EVs, most of them the older Bolt model, which is priced from $27,495. GM's earnings statement reiterated a previous target of building 400,000 EVs from 2022 through the first half of 2024, and projected EV revenue of $50 billion in 2025, with pre-tax profit in the low to mid single digits. A Reuters analysis in May noted that a slow ramp-up of GM battery plants in Ohio, Tennessee and Michigan could limit the automaker's annual EV production to less than 600,000 at mid-decade, even as GM aims to increase capacity to 1 million by 2025. In a note to investors, CFRA analyst Garrett Nelson said he remains ""cautious due to the near-term earnings drag from GM's EV transition and its ability to execute an aggressive production ramp, as well as ultimate demand for its EV models."" Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Joe White is a global automotive correspondent for Reuters, based in Detroit. Joe covers a wide range of auto and transport industry subjects, writes The Auto File, a three-times weekly newsletter about the global auto industry.  Joe joined Reuters in January 2015 as the transportation editor leading coverage of planes, trains and automobiles, and later became global automotive editor. Previously, he served as the global automotive editor of the Wall Street Journal, where he oversaw coverage of the auto industry and ran the Detroit bureau. Joe is co-author (with Paul Ingrassia) of Comeback: The Fall and Rise of the American Automobile Industry, and he and Paul shared the Pulitzer Prize for beat reporting in 1993.|0.9922"
20,2023-07-25,0.9713,"2023-07-25GM does a U-turn to save the Chevy Bolt|July 25 (Reuters) - General Motors (GM.N) CEO Mary Barra has staked billions on a broad lineup of electric vehicles such as the Chevrolet Silverado EV designed from the wheels-up to be electric, software-defined vehicles that can match or beat any Tesla. On Tuesday, Barra made a significant exception, reversing a decision to phase out the Chevrolet Bolt. The Bolt does not align with GM's long-term EV technology strategy, but it is the Detroit automaker's best-selling and most affordable EV in North America, by far. News of its scheduled demise at the end of this year prompted criticism of GM for turning its back on an affordable EV in favor of large, expensive models such as the $80,000 and up GMC Hummer EV. GM is now planning a second-generation Bolt that will come with a new, more efficient Ultium battery pack that should cost 40% less than the current Bolt's battery technology, Barra told analysts. ""Instead of doing an all-new vehicle, we're really leveraging what was already there,"" Barra said. The decision to save the Bolt without re-engineering it from top to bottom reflects a new emphasis on what Barra called ""winning with simplicity."" A revamped Bolt ""should cost the same or less to produce than the outgoing model,"" said Sam Fiorani, head of global forecasting at consultancy AutoForecast Solutions. The Bolt's cost has been key to its relative success with a price that starts at $27,495 before federal and state EV purchase subsidies. Barra and GM officials did not say how much the new Bolt would cost or where it would be built. Tesla's (TSLA.O) Model 3 and Model Y outsell the Bolt in the United States by roughly four to one. For GM, the Bolt has been the mainstay for its North American EV sales. In the first six months of this year, U.S. Bolt sales totaled 33,659 vehicles, outselling Ford's Mustang Mach-E, Hyundai's Ioniq 5 and other EVs from established automakers. Bolt sales rebounded this year after GM was forced to halt production of the car for nearly six months to fix problems linked to battery fires. GM on Tuesday said it was taking a nearly $800 million charge to account for costs of that recall. Within GM's EV portfolio, the Bolt has represented more than 90% of its EV sales so far this year, in part because production of GM's purpose-built, Ultium-architecture EVs has been hobbled by problems at GM's new battery plant in Ohio. ""If I were GM, I wouldn't change much,"" said manufacturing expert Sandy Munro, president of Munro & Associates, which has done detailed analyses of the Bolt, Teslas and other EVs. ""You don't need to change the body. Elon Musk doesn't do that."" Fiorani said one of GM's Mexican assembly plants could be a leading contender to produce the new Bolt, although ""with UAW contract negotiations just starting, GM could offer a next-generation Bolt to a Michigan-area plant"" including its Orion Township facility where the current model is produced. Our Standards: The Thomson Reuters Trust Principles. Thomson Reuters Joe White is a global automotive correspondent for Reuters, based in Detroit. Joe covers a wide range of auto and transport industry subjects, writes The Auto File, a three-times weekly newsletter about the global auto industry.  Joe joined Reuters in January 2015 as the transportation editor leading coverage of planes, trains and automobiles, and later became global automotive editor. Previously, he served as the global automotive editor of the Wall Street Journal, where he oversaw coverage of the auto industry and ran the Detroit bureau. Joe is co-author (with Paul Ingrassia) of Comeback: The Fall and Rise of the American Automobile Industry, and he and Paul shared the Pulitzer Prize for beat reporting in 1993.|0.9713"
