,Dates,Sentiment,Signal
229,2022-11-16,0.95,0.0
230,2022-11-29,0.41,-0.9
231,2022-11-30,0.98,0.0
232,2022-12-01,0.98,0.0
233,2022-12-02,0.94,0.0
234,2022-12-06,0.99,0.0
235,2022-12-07,0.98,0.0
236,2022-12-09,0.97,0.0
237,2022-12-16,-0.95,0.0
238,2022-12-21,0.96,0.0
239,2022-12-29,0.98,0.0
240,2022-12-30,-0.91,0.0
241,2023-01-03,0.86,0.0
242,2023-01-09,0.99,0.5
243,2023-01-10,0.78,0.0
244,2023-01-12,0.86,0.0
245,2023-01-17,0.89,0.0
246,2023-01-19,0.96,0.0
247,2023-01-22,0.96,0.0
248,2023-01-24,0.86,0.0
249,2023-01-26,0.96,0.0
250,2023-01-27,0.51,0.0
251,2023-01-31,0.99,0.0
252,2023-02-01,0.05,0.0
253,2023-02-03,0.98,0.0
254,2023-02-12,0.18,0.0
255,2023-02-13,0.98,0.0
256,2023-02-14,1.0,0.0
257,2023-02-18,0.98,0.0
258,2023-02-19,0.99,0.0
259,2023-02-20,-0.46,0.0
260,2023-02-21,0.95,-0.9
261,2023-02-22,0.83,0.0
262,2023-02-23,0.78,0.0
263,2023-02-24,0.96,0.0
264,2023-02-28,0.75,0.0
265,2023-03-02,0.98,0.0
266,2023-03-03,0.99,0.0
267,2023-03-04,0.99,0.0
268,2023-03-06,0.94,0.0
269,2023-03-07,-0.23,0.0
270,2023-03-08,0.97,0.0
271,2023-03-09,0.99,0.0
272,2023-03-13,0.95,0.0
273,2023-03-14,0.95,0.0
274,2023-03-15,0.95,0.0
275,2023-03-17,0.94,0.0
276,2023-03-20,0.92,0.0
277,2023-03-21,0.99,0.0
278,2023-03-22,0.99,0.0
279,2023-03-23,0.97,0.0
280,2023-03-24,0.52,0.0
281,2023-03-25,1.0,0.0
282,2023-03-28,0.99,0.0
283,2023-03-30,0.99,0.0
284,2023-04-05,0.0,0.0
285,2023-04-07,0.98,0.0
286,2023-04-12,-0.15,0.0
287,2023-04-13,0.97,0.0
288,2023-04-14,0.96,0.0
289,2023-04-17,0.97,0.0
290,2023-04-18,0.87,0.0
291,2023-04-20,0.99,-0.9
292,2023-04-23,0.94,0.0
293,2023-04-25,0.99,0.0
294,2023-04-27,0.97,0.0
295,2023-04-28,0.82,0.0
296,2023-04-29,0.98,0.0
297,2023-05-01,0.7,-0.5
298,2023-05-02,0.99,-0.4
299,2023-05-03,0.84,0.0
300,2023-05-08,0.94,0.0
301,2023-05-09,0.99,0.0
302,2023-05-10,0.91,0.0
303,2023-05-16,0.99,0.0
304,2023-05-17,0.98,0.0
305,2023-05-18,0.99,0.0
306,2023-05-19,0.99,0.0
307,2023-05-21,1.0,0.0
308,2023-05-22,0.98,0.0
309,2023-05-23,0.93,0.0
310,2023-05-24,0.07,0.0
311,2023-05-25,0.92,0.0
312,2023-05-26,0.97,0.0
313,2023-05-27,0.99,0.0
314,2023-05-29,0.97,0.0
315,2023-05-30,0.92,0.0
316,2023-05-31,0.92,0.0
317,2023-06-01,0.94,0.0
318,2023-06-02,0.93,0.0
319,2023-06-04,1.0,0.0
320,2023-06-05,0.6,0.0
321,2023-06-07,-0.73,0.0
322,2023-06-08,0.97,0.0
323,2023-06-09,0.41,0.0
324,2023-06-11,0.99,0.0
325,2023-06-12,0.94,0.0
326,2023-06-13,0.96,0.0
327,2023-06-14,0.99,0.0
328,2023-06-15,0.99,0.0
329,2023-06-16,0.99,0.0
330,2023-06-18,0.96,0.0
331,2023-06-19,1.0,0.0
332,2023-06-20,0.25,0.0
333,2023-06-21,0.99,0.0
334,2023-06-22,0.99,0.0
335,2023-06-23,0.1,0.0
336,2023-06-26,1.0,0.0
337,2023-06-27,0.95,0.0
338,2023-06-28,0.72,0.0
339,2023-06-29,0.97,0.0
340,2023-06-30,0.74,0.0
341,2023-07-03,0.99,0.0
342,2023-07-05,0.99,0.0
343,2023-07-06,0.7,0.0
344,2023-07-07,0.01,0.0
345,2023-07-10,0.98,-0.9
346,2023-07-11,-0.04,0.0
347,2023-07-12,0.93,0.0
348,2023-07-13,0.99,0.0
349,2023-07-14,0.81,0.0
350,2023-07-15,0.93,0.0
351,2023-07-17,0.97,0.0
352,2023-07-18,0.99,0.0
353,2023-07-19,0.97,0.0
354,2023-07-20,0.98,0.0
355,2023-07-21,0.89,0.0
356,2023-07-24,0.99,0.0
357,2023-07-25,0.98,0.0
358,2023-07-26,0.99,0.0
359,2023-07-27,0.98,0.0
360,2023-07-28,0.97,0.0
