,Dates,Sentiment,Signal
94,2022-02-11,0.65,0.0
95,2022-02-14,0.09,0.0
96,2022-02-15,0.57,0.0
97,2022-02-16,0.6,0.0
98,2022-02-17,-0.04,0.0
99,2022-02-18,0.33,0.0
100,2022-02-22,0.34,0.0
101,2022-02-23,0.17,0.0
102,2022-02-24,0.95,0.0
103,2022-02-25,-0.33,0.0
104,2022-02-26,-0.24,0.0
105,2022-02-27,0.7,0.0
106,2022-02-28,-0.45,0.0
107,2022-03-01,-0.53,0.0
108,2022-03-02,0.46,0.0
109,2022-03-03,-0.02,0.0
110,2022-03-04,-0.39,0.0
111,2022-03-05,-0.75,0.0
112,2022-03-07,0.4,0.0
113,2022-03-08,0.37,0.0
114,2022-03-10,-0.98,0.0
115,2022-03-11,0.2,0.0
116,2022-03-12,-0.97,0.0
117,2022-03-13,-0.97,0.0
118,2022-03-14,-0.89,0.0
119,2022-03-15,0.46,0.0
120,2022-03-16,-0.23,0.0
121,2022-03-17,-0.01,0.0
122,2022-03-18,-0.94,0.0
123,2022-03-19,0.2,0.0
124,2022-03-20,0.97,0.0
125,2022-03-21,-0.19,0.0
126,2022-03-22,0.76,0.0
127,2022-03-23,-0.28,0.0
128,2022-03-24,0.84,0.0
129,2022-03-25,0.7,0.0
130,2022-03-27,0.98,0.0
131,2022-03-28,0.32,0.0
132,2022-03-29,-0.03,0.0
133,2022-03-30,-0.21,0.0
134,2022-03-31,0.31,0.0
135,2022-04-01,0.47,0.0
136,2022-04-04,0.29,0.0
137,2022-04-05,0.31,0.0
138,2022-04-06,0.97,0.0
139,2022-04-07,-0.96,0.0
140,2022-04-08,-0.04,0.0
141,2022-04-11,-0.98,0.0
142,2022-04-12,0.34,0.0
143,2022-04-13,0.23,0.0
144,2022-04-14,0.81,0.0
145,2022-04-15,0.37,0.0
146,2022-04-18,0.9,0.0
147,2022-04-19,-0.4,0.0
148,2022-04-20,0.51,0.0
149,2022-04-21,0.44,0.0
150,2022-04-22,-0.54,0.0
151,2022-04-24,0.99,0.0
152,2022-04-25,0.26,0.0
153,2022-04-26,0.28,0.0
154,2022-04-27,0.71,0.0
155,2022-04-28,0.52,0.0
156,2022-04-29,0.05,0.0
157,2022-05-02,0.56,0.0
158,2022-05-04,0.8,0.0
159,2022-05-05,0.64,0.0
160,2022-05-06,0.6,0.0
161,2022-05-09,0.82,0.0
162,2022-05-10,-0.22,0.0
163,2022-05-11,-0.45,0.0
164,2022-05-12,-0.04,0.0
165,2022-05-14,-0.98,0.0
166,2022-05-16,0.97,0.0
167,2022-05-17,-0.12,0.0
168,2022-05-18,-0.91,0.0
169,2022-05-19,0.58,0.0
170,2022-05-20,-0.04,0.0
171,2022-05-23,0.04,0.0
172,2022-05-24,0.04,0.0
173,2022-05-25,0.98,0.0
174,2022-05-26,0.4,0.0
175,2022-05-27,0.94,0.0
176,2022-05-31,0.86,0.0
177,2022-06-01,0.23,0.0
178,2022-06-02,0.52,0.0
179,2022-06-03,0.99,0.0
180,2022-06-04,0.83,0.0
181,2022-06-06,0.34,0.0
182,2022-06-07,0.74,0.0
183,2022-06-08,-0.77,0.0
184,2022-06-09,0.86,0.0
185,2022-06-10,0.89,0.0
186,2022-06-11,0.93,0.0
187,2022-06-13,0.94,0.0
188,2022-06-14,-0.01,0.0
189,2022-06-15,-0.05,0.0
190,2022-06-16,-0.19,0.0
191,2022-06-17,0.05,0.0
192,2022-06-20,-0.64,0.0
193,2022-06-21,0.93,0.0
194,2022-06-22,0.27,0.0
195,2022-06-23,0.86,0.0
196,2022-06-24,0.9,0.0
197,2022-06-25,0.95,0.0
198,2022-06-27,0.98,0.0
199,2022-06-28,0.43,0.0
200,2022-06-29,0.94,0.0
201,2022-06-30,0.79,0.0
202,2022-07-01,-0.37,0.0
203,2022-07-03,-0.99,0.0
204,2022-07-05,-0.01,0.0
205,2022-07-06,0.0,0.0
206,2022-07-07,0.82,0.0
207,2022-07-08,0.44,0.0
208,2022-07-09,0.81,0.0
209,2022-07-11,-0.48,0.0
210,2022-07-12,0.98,0.0
211,2022-07-14,0.04,0.0
212,2022-07-15,0.39,0.0
213,2022-07-18,0.27,0.0
214,2022-07-19,0.45,0.0
215,2022-07-20,0.55,0.0
216,2022-07-21,0.34,0.0
217,2022-07-22,0.52,0.0
218,2022-07-25,0.41,0.0
219,2022-07-26,0.98,0.0
220,2022-07-27,0.65,0.0
221,2022-07-28,0.36,0.0
222,2022-07-29,-0.03,0.0
223,2022-07-30,0.62,0.0
224,2022-08-01,-0.03,0.0
225,2022-08-02,0.74,0.0
226,2022-08-03,0.34,0.0
227,2022-08-04,0.88,0.0
228,2022-08-05,0.81,0.0
229,2022-08-08,-0.34,0.0
230,2022-08-09,0.03,0.0
231,2022-08-10,0.7,0.0
232,2022-08-11,-0.25,0.0
233,2022-08-12,-0.5,0.0
234,2022-08-15,-0.16,0.0
235,2022-08-16,0.82,0.0
236,2022-08-17,0.41,0.0
237,2022-08-18,0.07,0.0
238,2022-08-19,-0.89,0.0
239,2022-08-23,0.28,0.0
240,2022-08-24,0.93,0.0
241,2022-08-26,0.68,0.0
242,2022-08-27,0.82,0.0
243,2022-08-29,0.32,0.0
244,2022-08-30,-0.97,0.0
245,2022-08-31,0.85,0.0
246,2022-09-01,0.69,0.0
247,2022-09-02,0.01,0.0
248,2022-09-05,-0.99,0.0
249,2022-09-06,0.66,0.0
250,2022-09-07,-0.26,0.0
251,2022-09-08,0.14,0.0
252,2022-09-09,0.54,0.0
253,2022-09-12,0.2,0.0
254,2022-09-13,-0.96,0.0
255,2022-09-14,0.03,0.0
256,2022-09-15,0.97,0.0
257,2022-09-16,0.31,0.0
258,2022-09-17,-0.9,0.0
259,2022-09-19,0.88,0.0
260,2022-09-20,0.95,0.0
261,2022-09-21,-0.25,0.0
262,2022-09-22,0.45,0.0
263,2022-09-23,-0.98,0.0
264,2022-09-26,0.93,0.0
265,2022-09-28,0.07,0.0
266,2022-09-29,-0.47,0.0
267,2022-09-30,0.67,0.0
268,2022-10-01,0.93,0.0
269,2022-10-03,0.98,0.0
270,2022-10-04,0.51,0.0
271,2022-10-05,0.98,0.0
272,2022-10-06,-0.01,0.0
273,2022-10-07,0.11,0.0
274,2022-10-10,-0.95,0.0
275,2022-10-11,-0.41,0.0
276,2022-10-12,0.99,0.0
277,2022-10-13,0.51,0.0
278,2022-10-14,0.73,0.0
279,2022-10-15,-0.98,0.0
280,2022-10-17,0.47,0.5
281,2022-10-18,0.46,0.0
282,2022-10-19,0.24,0.0
283,2022-10-20,-0.17,0.0
284,2022-10-21,0.24,0.0
285,2022-10-22,0.53,0.0
286,2022-10-24,0.8,0.0
287,2022-10-25,0.27,0.0
288,2022-10-26,0.62,0.0
289,2022-10-27,0.42,0.0
290,2022-10-28,0.48,0.0
291,2022-10-29,0.19,0.0
292,2022-10-31,0.19,0.0
293,2022-11-01,0.97,0.0
294,2022-11-02,0.02,0.0
295,2022-11-03,0.4,0.0
296,2022-11-04,0.98,0.0
297,2022-11-07,0.77,0.0
298,2022-11-08,0.1,0.0
299,2022-11-09,-0.06,0.0
300,2022-11-10,0.05,0.0
301,2022-11-11,0.48,0.5
302,2022-11-13,0.99,0.0
303,2022-11-14,0.9,0.0
304,2022-11-15,0.57,0.0
305,2022-11-16,0.98,0.0
306,2022-11-17,0.12,0.0
307,2022-11-18,0.46,0.0
308,2022-11-19,0.71,0.0
309,2022-11-21,-0.94,0.0
310,2022-11-22,0.3,0.0
311,2022-11-23,0.26,0.0
312,2022-11-24,0.99,0.0
313,2022-11-25,0.88,0.0
314,2022-11-28,0.46,0.0
315,2022-11-29,-0.1,-0.9
316,2022-11-30,0.63,0.0
317,2022-12-01,0.89,0.0
318,2022-12-02,0.65,0.0
319,2022-12-04,0.6,0.0
320,2022-12-06,0.42,0.0
321,2022-12-07,0.04,0.0
322,2022-12-08,0.99,0.0
323,2022-12-09,0.32,0.0
324,2022-12-12,0.93,0.0
325,2022-12-13,0.38,0.0
326,2022-12-14,0.4,0.0
327,2022-12-15,0.17,0.0
328,2022-12-16,-0.96,0.0
329,2022-12-19,-0.09,0.0
330,2022-12-20,0.5,0.0
331,2022-12-21,0.63,0.0
332,2022-12-22,0.25,0.0
333,2022-12-23,0.99,0.0
334,2022-12-28,0.92,0.0
335,2022-12-29,0.95,0.0
336,2022-12-30,-0.09,0.0
337,2023-01-01,0.64,0.0
338,2023-01-03,0.94,0.0
339,2023-01-04,-0.05,0.0
340,2023-01-05,0.3,0.0
341,2023-01-06,0.91,0.0
342,2023-01-09,-0.46,0.5
343,2023-01-10,-0.05,0.0
344,2023-01-11,0.91,0.0
345,2023-01-12,0.2,0.0
346,2023-01-16,0.99,0.0
347,2023-01-17,0.51,0.0
348,2023-01-18,0.16,0.0
349,2023-01-19,0.44,0.0
350,2023-01-20,0.85,0.0
351,2023-01-22,0.96,0.0
352,2023-01-23,0.51,0.0
353,2023-01-24,-0.23,0.0
354,2023-01-25,0.35,0.0
355,2023-01-26,-0.26,0.0
356,2023-01-27,0.53,0.0
357,2023-01-30,0.36,0.0
358,2023-01-31,0.42,0.0
359,2023-02-01,0.72,0.0
360,2023-02-02,0.32,0.0
361,2023-02-03,0.74,0.0
362,2023-02-06,0.21,0.0
363,2023-02-07,-0.24,0.0
364,2023-02-08,-0.99,0.0
365,2023-02-09,0.36,0.0
366,2023-02-10,-0.7,0.0
367,2023-02-11,0.68,0.0
368,2023-02-12,0.99,0.0
369,2023-02-13,0.95,0.0
370,2023-02-14,0.36,0.0
371,2023-02-15,0.93,0.0
372,2023-02-16,0.88,0.0
373,2023-02-17,0.63,0.0
374,2023-02-20,0.57,0.0
375,2023-02-21,0.47,-0.9
376,2023-02-22,0.15,0.0
377,2023-02-23,0.95,0.0
378,2023-02-24,-0.17,0.0
379,2023-02-25,0.95,0.0
380,2023-02-27,0.73,0.0
381,2023-02-28,-0.07,0.0
382,2023-03-01,0.83,0.0
383,2023-03-02,0.97,0.0
384,2023-03-03,0.92,0.0
385,2023-03-06,0.93,0.0
386,2023-03-07,0.28,0.0
387,2023-03-08,0.85,0.0
388,2023-03-09,0.73,0.0
389,2023-03-10,-0.16,0.0
390,2023-03-11,0.9,0.0
391,2023-03-13,0.74,0.0
392,2023-03-14,0.13,0.0
393,2023-03-15,0.83,0.0
394,2023-03-16,0.5,-0.4
395,2023-03-17,0.06,0.0
396,2023-03-20,0.06,0.0
397,2023-03-21,0.07,0.0
398,2023-03-22,0.35,0.0
399,2023-03-23,-0.28,0.0
400,2023-03-24,0.02,0.0
401,2023-03-27,0.27,0.0
402,2023-03-28,0.25,0.0
403,2023-03-29,-0.03,0.0
404,2023-03-30,-0.36,0.0
405,2023-03-31,0.89,0.0
406,2023-04-03,0.03,0.0
407,2023-04-05,0.44,0.0
408,2023-04-06,0.45,0.0
409,2023-04-11,0.91,-0.9
410,2023-04-12,-0.05,0.0
411,2023-04-13,-0.4,0.0
412,2023-04-14,0.82,0.0
413,2023-04-17,0.96,0.0
414,2023-04-18,0.91,0.0
415,2023-04-19,0.76,-0.5
416,2023-04-20,-0.22,-0.9
417,2023-04-21,0.91,0.0
418,2023-04-23,0.94,0.0
419,2023-04-24,0.51,0.0
420,2023-04-25,0.63,0.0
421,2023-04-26,0.84,0.0
422,2023-04-27,0.69,0.0
423,2023-04-28,0.38,0.0
424,2023-05-01,0.83,-0.5
425,2023-05-02,0.01,-0.4
426,2023-05-03,-0.09,0.0
427,2023-05-04,0.16,0.0
428,2023-05-05,0.99,0.0
429,2023-05-09,0.62,0.0
430,2023-05-11,0.96,0.0
431,2023-05-15,0.94,0.0
432,2023-05-16,0.99,0.0
433,2023-05-17,0.07,0.0
434,2023-05-18,0.84,0.0
435,2023-05-19,-0.26,0.0
436,2023-05-21,1.0,0.0
437,2023-05-22,0.64,0.0
438,2023-05-23,0.93,0.0
439,2023-05-24,0.53,0.0
440,2023-05-25,0.54,0.0
441,2023-05-26,0.07,0.0
442,2023-05-29,0.94,0.0
443,2023-05-30,0.35,0.0
444,2023-05-31,0.17,0.0
445,2023-06-01,0.4,0.0
446,2023-06-02,0.29,0.0
447,2023-06-03,-0.8,0.0
448,2023-06-04,0.89,0.0
449,2023-06-05,0.31,0.0
450,2023-06-06,0.78,0.0
451,2023-06-07,0.9,0.0
452,2023-06-08,0.72,0.0
453,2023-06-09,0.03,0.0
454,2023-06-11,0.99,0.0
455,2023-06-12,0.92,0.0
456,2023-06-13,0.53,0.0
457,2023-06-14,0.96,0.0
458,2023-06-15,0.51,0.0
459,2023-06-16,-0.23,0.0
460,2023-06-19,1.0,0.0
461,2023-06-20,0.7,0.0
462,2023-06-21,-1.0,0.0
463,2023-06-22,0.66,0.0
464,2023-06-23,0.78,0.0
465,2023-06-24,0.31,0.0
466,2023-06-26,0.35,0.0
467,2023-06-27,0.89,0.0
468,2023-06-28,0.99,0.0
469,2023-06-29,-0.37,0.0
470,2023-06-30,0.56,0.0
471,2023-07-01,0.72,0.0
472,2023-07-02,-1.0,0.0
473,2023-07-04,0.03,0.0
474,2023-07-05,0.45,0.0
475,2023-07-06,0.44,0.0
476,2023-07-07,0.28,0.0
477,2023-07-08,-0.93,0.0
478,2023-07-10,0.33,-0.9
479,2023-07-11,0.72,0.0
480,2023-07-12,0.46,0.0
481,2023-07-13,-0.57,0.0
482,2023-07-14,0.3,0.0
483,2023-07-15,0.53,0.0
484,2023-07-17,0.78,0.0
485,2023-07-18,0.42,0.0
486,2023-07-19,0.68,0.0
487,2023-07-20,0.51,0.0
488,2023-07-21,0.95,0.0
489,2023-07-23,0.94,0.0
490,2023-07-24,0.98,0.0
491,2023-07-25,0.44,0.0
492,2023-07-26,0.71,0.0
493,2023-07-27,0.98,0.0
494,2023-07-28,0.42,0.0
