,Dates,Sentiment,Signal
77,2021-11-16,0.93,0.0
78,2021-11-18,0.99,0.0
79,2021-11-22,0.83,0.0
80,2021-11-24,1.0,0.0
81,2021-11-26,0.89,0.0
82,2021-11-29,-0.76,0.0
83,2021-11-30,0.96,0.0
84,2021-12-01,0.96,0.0
85,2021-12-03,0.96,0.0
86,2021-12-07,0.93,0.0
87,2021-12-08,0.98,0.0
88,2021-12-10,0.98,0.0
89,2021-12-11,0.98,0.0
90,2021-12-13,0.75,0.0
91,2021-12-16,0.79,0.0
92,2021-12-18,0.49,0.0
93,2021-12-20,0.87,0.0
94,2021-12-21,0.94,0.0
95,2021-12-22,0.99,0.0
96,2021-12-23,-0.16,0.0
97,2021-12-24,0.99,0.0
98,2021-12-27,0.96,0.0
99,2021-12-28,-0.93,0.0
100,2021-12-29,0.06,0.0
101,2021-12-30,0.84,0.0
102,2021-12-31,0.03,0.0
103,2022-01-04,0.56,0.0
104,2022-01-05,0.32,0.0
105,2022-01-07,0.99,0.0
106,2022-01-10,0.77,0.0
107,2022-01-11,0.0,0.0
108,2022-01-12,0.82,0.0
109,2022-01-13,0.97,0.0
110,2022-01-18,-0.36,0.0
111,2022-01-19,0.95,0.0
112,2022-01-20,0.86,0.0
113,2022-01-21,0.99,0.0
114,2022-01-22,0.99,0.0
115,2022-01-24,0.94,0.0
116,2022-01-25,0.92,0.0
117,2022-01-26,0.9,0.0
118,2022-01-27,0.98,0.0
119,2022-01-28,0.04,0.0
120,2022-01-29,-0.98,0.0
121,2022-01-31,0.97,0.0
122,2022-02-01,0.63,0.0
123,2022-02-03,0.82,0.0
124,2022-02-04,0.99,0.0
125,2022-02-07,-0.67,0.0
126,2022-02-08,0.96,0.0
127,2022-02-09,0.98,0.0
128,2022-02-11,0.12,0.0
129,2022-02-14,0.99,0.0
130,2022-02-15,0.94,0.0
131,2022-02-16,0.37,0.0
132,2022-02-17,0.88,0.0
133,2022-02-18,-0.07,0.0
134,2022-02-19,-0.08,0.0
135,2022-02-22,0.96,0.0
136,2022-02-23,0.96,0.0
137,2022-02-24,-0.03,0.0
138,2022-02-27,0.83,0.0
139,2022-03-01,0.64,0.0
140,2022-03-04,-0.84,0.0
141,2022-03-07,0.9,0.0
142,2022-03-08,0.97,0.0
143,2022-03-09,0.98,0.0
144,2022-03-10,0.99,0.0
145,2022-03-11,-0.99,0.0
146,2022-03-14,-0.04,0.0
147,2022-03-15,0.99,0.0
148,2022-03-16,0.98,0.0
149,2022-03-21,0.98,0.0
150,2022-03-22,0.99,0.0
151,2022-03-23,0.99,0.0
152,2022-03-24,-0.02,0.0
153,2022-03-25,0.98,0.0
154,2022-03-30,0.95,0.0
155,2022-03-31,0.3,0.0
156,2022-04-01,0.98,0.0
157,2022-04-04,0.97,0.0
158,2022-04-05,0.65,0.0
159,2022-04-06,0.08,0.0
160,2022-04-07,0.99,0.0
161,2022-04-11,0.89,0.0
162,2022-04-13,-0.92,0.0
163,2022-04-14,0.88,0.0
164,2022-04-19,0.83,0.0
165,2022-04-20,0.29,0.0
166,2022-04-21,-0.3,0.0
167,2022-04-25,-0.91,0.0
168,2022-04-27,0.27,0.0
169,2022-04-28,0.93,0.0
170,2022-04-29,0.75,0.0
171,2022-05-01,0.81,0.0
172,2022-05-03,0.97,0.0
173,2022-05-04,0.81,0.0
174,2022-05-05,0.95,0.0
175,2022-05-06,0.9,0.0
176,2022-05-10,-0.02,0.0
177,2022-05-12,0.39,0.0
178,2022-05-16,0.8,0.0
179,2022-05-17,0.98,0.0
180,2022-05-18,0.81,0.0
181,2022-05-20,0.99,0.0
182,2022-05-26,0.99,0.0
183,2022-06-06,0.76,0.0
184,2022-06-08,0.39,0.0
185,2022-06-09,0.92,0.0
186,2022-06-14,0.48,0.0
187,2022-06-15,0.88,0.0
188,2022-06-16,0.15,0.0
189,2022-06-20,0.98,0.0
190,2022-06-29,0.96,0.0
191,2022-06-30,0.93,0.0
192,2022-07-06,0.62,0.0
193,2022-07-07,0.78,0.0
194,2022-07-08,0.95,0.0
195,2022-07-11,0.97,0.0
196,2022-07-13,0.91,0.0
197,2022-07-14,0.21,0.0
198,2022-07-18,0.38,0.0
199,2022-07-19,0.96,0.0
200,2022-07-20,0.97,0.0
201,2022-07-25,0.98,0.0
202,2022-07-26,0.97,0.0
203,2022-07-27,0.91,0.0
204,2022-07-28,0.8,0.0
205,2022-07-29,0.99,0.0
206,2022-08-01,0.93,0.0
207,2022-08-02,0.97,0.0
208,2022-08-03,0.98,0.0
209,2022-08-04,0.84,0.0
210,2022-08-08,-0.32,0.0
211,2022-08-09,0.01,0.0
212,2022-08-10,0.64,0.0
213,2022-08-11,-0.54,0.0
214,2022-08-12,0.03,0.0
215,2022-08-15,0.99,0.0
216,2022-08-16,0.92,0.0
217,2022-08-18,-0.15,0.0
218,2022-08-21,0.97,0.0
219,2022-08-22,0.93,0.0
220,2022-08-23,0.98,0.0
221,2022-08-24,0.48,0.0
222,2022-08-25,0.71,0.0
223,2022-08-26,0.92,0.0
224,2022-08-27,0.97,0.0
225,2022-08-29,0.97,0.0
226,2022-08-31,-0.59,0.0
227,2022-09-01,0.94,0.0
228,2022-09-03,-0.73,0.0
229,2022-09-06,0.98,0.0
230,2022-09-07,0.51,0.0
231,2022-09-08,0.99,0.0
232,2022-09-09,0.97,0.0
233,2022-09-12,0.98,0.0
234,2022-09-14,0.99,0.0
235,2022-09-15,-0.21,0.0
236,2022-09-16,0.99,0.0
237,2022-09-20,0.77,0.0
238,2022-09-22,0.97,0.0
239,2022-09-23,0.96,0.0
240,2022-09-26,0.97,0.0
241,2022-09-27,0.99,0.0
242,2022-09-28,0.76,0.0
243,2022-09-30,0.38,0.0
244,2022-10-04,0.98,0.0
245,2022-10-05,0.97,0.0
246,2022-10-06,0.18,0.0
247,2022-10-07,0.04,0.0
248,2022-10-11,0.29,0.0
249,2022-10-13,0.31,0.0
250,2022-10-17,0.31,0.5
251,2022-10-18,0.87,0.0
252,2022-10-19,0.98,0.0
253,2022-10-24,0.97,0.0
254,2022-10-25,0.78,0.0
255,2022-10-26,0.57,0.0
256,2022-10-27,0.9,0.0
257,2022-10-28,0.95,0.0
258,2022-11-01,0.98,0.0
259,2022-11-02,0.89,0.0
260,2022-11-03,0.95,0.0
261,2022-11-07,0.36,0.0
262,2022-11-08,-0.98,0.0
263,2022-11-10,0.97,0.0
264,2022-11-14,0.98,0.0
265,2022-11-15,0.83,0.0
266,2022-11-16,0.68,0.0
267,2022-11-17,0.37,0.0
268,2022-11-30,0.98,0.0
269,2022-12-01,0.88,0.0
270,2022-12-02,-0.99,0.0
271,2022-12-07,0.95,0.0
272,2022-12-08,-0.77,0.0
273,2022-12-12,-0.89,0.0
274,2022-12-14,1.0,0.0
275,2022-12-17,0.61,0.0
276,2022-12-21,0.96,0.0
277,2022-12-22,-0.98,0.0
278,2022-12-27,-0.7,0.0
279,2022-12-28,0.99,0.0
280,2022-12-29,0.51,0.0
281,2023-01-04,0.98,0.0
282,2023-01-05,0.96,0.0
283,2023-01-09,1.0,0.5
284,2023-01-10,-0.2,0.0
285,2023-01-11,0.86,0.0
286,2023-01-12,0.97,0.0
287,2023-01-17,0.98,0.0
288,2023-01-18,0.93,0.0
289,2023-01-20,0.96,0.0
290,2023-01-21,0.51,0.0
291,2023-01-22,0.96,0.0
292,2023-01-23,0.93,0.0
293,2023-01-25,0.97,0.0
294,2023-01-26,0.95,0.0
295,2023-01-27,0.68,0.0
296,2023-01-31,0.95,0.0
297,2023-02-01,0.95,0.0
298,2023-02-02,0.44,0.0
299,2023-02-03,0.19,0.0
300,2023-02-06,0.98,0.0
301,2023-02-07,-0.1,0.0
302,2023-02-08,-0.08,0.0
303,2023-02-09,0.91,0.0
304,2023-02-10,0.99,0.0
305,2023-02-11,-0.86,0.0
306,2023-02-13,0.92,0.0
307,2023-02-14,0.97,0.0
308,2023-02-16,0.58,0.0
309,2023-02-22,0.94,0.0
310,2023-02-23,0.99,0.0
311,2023-02-24,0.99,0.0
312,2023-02-27,0.96,0.0
313,2023-02-28,0.97,0.0
314,2023-03-01,0.99,0.0
315,2023-03-02,0.95,0.0
316,2023-03-04,0.52,0.0
317,2023-03-06,-0.99,0.0
318,2023-03-07,-0.03,0.0
319,2023-03-08,0.99,0.0
320,2023-03-09,0.99,0.0
321,2023-03-10,0.94,0.0
322,2023-03-13,0.95,0.0
323,2023-03-14,0.87,0.0
324,2023-03-15,0.96,0.0
325,2023-03-16,0.98,-0.4
326,2023-03-20,-0.97,0.0
327,2023-03-21,0.99,0.0
328,2023-03-23,0.86,0.0
329,2023-03-25,1.0,0.0
330,2023-03-28,0.99,0.0
331,2023-03-29,0.98,0.0
332,2023-03-30,0.99,0.0
333,2023-03-31,0.92,0.0
334,2023-04-04,0.83,0.0
335,2023-04-05,0.89,0.0
336,2023-04-10,0.79,0.0
337,2023-04-11,0.24,-0.9
338,2023-04-12,-0.07,0.0
339,2023-04-13,0.47,0.0
340,2023-04-14,0.79,0.0
341,2023-04-18,0.68,0.0
342,2023-04-19,0.94,-0.5
343,2023-04-20,0.24,-0.9
344,2023-04-21,1.0,0.0
345,2023-04-23,0.92,0.0
346,2023-04-24,-0.04,0.0
347,2023-04-26,0.8,0.0
348,2023-04-27,0.32,0.0
349,2023-04-28,0.79,0.0
350,2023-05-02,0.29,-0.4
351,2023-05-03,0.99,0.0
352,2023-05-04,0.96,0.0
353,2023-05-08,-0.68,0.0
354,2023-05-09,1.0,0.0
355,2023-05-10,0.98,0.0
356,2023-05-11,-0.97,0.0
357,2023-05-16,0.98,0.0
358,2023-05-17,0.96,0.0
359,2023-05-18,0.49,0.0
360,2023-05-22,0.98,0.0
361,2023-05-23,0.93,0.0
362,2023-05-24,0.51,0.0
363,2023-05-25,0.98,0.0
364,2023-05-26,0.99,0.0
365,2023-05-29,0.94,0.0
366,2023-05-30,0.98,0.0
367,2023-05-31,0.91,0.0
368,2023-06-01,0.98,0.0
369,2023-06-02,0.97,0.0
370,2023-06-05,0.91,0.0
371,2023-06-06,0.99,0.0
372,2023-06-07,0.45,0.0
373,2023-06-10,0.95,0.0
374,2023-06-11,0.61,0.0
375,2023-06-13,0.75,0.0
376,2023-06-14,0.92,0.0
377,2023-06-15,0.91,0.0
378,2023-06-16,0.92,0.0
379,2023-06-18,0.96,0.0
380,2023-06-19,1.0,0.0
381,2023-06-21,0.7,0.0
382,2023-06-22,0.97,0.0
383,2023-06-23,0.68,0.0
384,2023-06-26,0.75,0.0
385,2023-06-27,0.96,0.0
386,2023-06-28,0.58,0.0
387,2023-06-29,0.95,0.0
388,2023-07-05,0.61,0.0
389,2023-07-07,-0.23,0.0
390,2023-07-10,0.97,-0.9
391,2023-07-11,0.98,0.0
392,2023-07-12,0.74,0.0
393,2023-07-13,1.0,0.0
394,2023-07-15,0.93,0.0
395,2023-07-17,0.81,0.0
396,2023-07-19,0.93,0.0
397,2023-07-21,0.98,0.0
398,2023-07-24,0.99,0.0
399,2023-07-25,0.84,0.0
400,2023-07-26,0.4,0.0
401,2023-07-27,0.87,0.0
402,2023-07-28,0.97,0.0
